% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.965332510e+04 +2.965332510e+04 +2.977715510e+04 +2.977715510e+04 +2.6571e+00 -3.2127e+00 +2.8437e-01 +1.6345e+00 +3.1318e-01
6 +2.188985701e+04 +2.188985701e+04 +2.201368701e+04 +2.201368701e+04 +3.6170e-01 +3.8316e+00 -1.7883e+00 +1.0437e+00 +1.3613e+00
30 +1.264733896e+04 +1.264733896e+04 +1.277116896e+04 +1.277116896e+04 -4.0613e+00 +3.9686e+00 -1.3700e-01 +1.1667e+00 -1.1936e+00
36 +1.819971102e+03 +1.819971102e+03 +1.943801102e+03 +1.943801102e+03 +1.8230e+00 +1.0642e-02 -1.2626e-01 +4.3524e-01 -1.8702e+00
89 +2.496249412e+02 +2.496249412e+02 +3.734549412e+02 +3.734549412e+02 +3.9463e-01 +3.4265e-01 +2.1852e-01 +6.3958e-02 +1.1159e+00
340 +1.101319914e+02 +1.101319914e+02 +2.339619914e+02 +2.339619914e+02 -6.9856e-01 -5.9421e-01 -1.7773e-01 +8.6399e-01 -1.9390e-02
380 +9.290188136e+01 +9.290188136e+01 +2.167318814e+02 +2.167318814e+02 +6.6232e-01 +4.0579e-01 -1.5866e-01 +1.3050e-01 -4.8204e-02
414 +6.069028302e+01 +6.069028302e+01 +1.845202830e+02 +1.845202830e+02 +2.3573e-01 +4.3238e-01 +2.9386e-01 -7.0858e-02 +1.5422e-01
660 +3.389984102e+01 +3.389984102e+01 +1.577298410e+02 +1.577298410e+02 -2.3510e-02 +8.7784e-01 -8.4292e-01 +1.5952e-01 -2.5028e-01
903 +1.853875954e+01 +1.853875954e+01 +1.423687595e+02 +1.423687595e+02 -4.2498e-01 +2.7015e-01 -6.6990e-01 -1.4164e-01 -3.9316e-01
1023 +6.400350762e+00 +6.400350762e+00 +1.302303508e+02 +1.302303508e+02 +2.3965e-02 +7.0363e-01 -8.4756e-03 +2.1281e-01 -1.4361e-01
1540 +5.853537489e+00 +5.853537489e+00 +1.296835375e+02 +1.296835375e+02 -4.5562e-01 +4.2206e-01 -9.2162e-01 +2.3115e-01 -2.5028e-01
1706 +3.455224627e+00 +3.455224627e+00 +1.272852246e+02 +1.272852246e+02 +4.1732e-03 +3.4768e-01 +3.6751e-01 +3.8837e-01 -3.7436e-02
2008 +2.422982009e+00 +2.422982009e+00 +1.262529820e+02 +1.262529820e+02 -1.4441e-01 +6.6588e-01 -2.4040e-01 +1.9795e-01 -2.5574e-01
2746 +1.462057872e+00 +1.462057872e+00 +1.252920579e+02 +1.252920579e+02 +2.5088e-02 +3.1234e-01 +4.0769e-01 +3.7386e-01 -7.6321e-02
4892 +9.974879822e-01 +9.974879822e-01 +1.248274880e+02 +1.248274880e+02 -1.1559e-02 +3.8131e-01 +3.1665e-01 +3.5399e-01 -1.6873e-01
5041 +4.039402804e-01 +4.039402804e-01 +1.242339403e+02 +1.242339403e+02 +1.8484e-01 -1.4609e-01 +6.4717e-01 +1.9349e-01 +4.2848e-02
5521 +3.072809732e-01 +3.072809732e-01 +1.241372810e+02 +1.241372810e+02 +2.1299e-01 -1.4609e-01 +6.8932e-01 +2.0009e-01 +3.9801e-02
15549 +1.013639230e-01 +1.013639230e-01 +1.239313639e+02 +1.239313639e+02 +2.6527e-01 -2.7050e-01 +7.0143e-01 +1.1398e-01 +8.5212e-02
21549 +8.199314604e-02 +8.199314604e-02 +1.239119931e+02 +1.239119931e+02 +2.6526e-01 -2.7050e-01 +7.1712e-01 +1.1398e-01 +8.5212e-02
34006 +5.443649218e-02 +5.443649218e-02 +1.238844365e+02 +1.238844365e+02 +2.7814e-01 -2.8561e-01 +7.2028e-01 +1.0570e-01 +9.6431e-02
