% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.609438871e+07 +3.609438871e+07 +3.609376760e+07 +3.609376760e+07 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01 +3.6051e-02 +2.4125e-01 +9.9379e-01 +1.3802e+00 +1.3900e+00
51 +2.095292840e+07 +2.095292840e+07 +2.095230729e+07 +2.095230729e+07 +4.8590e-02 +2.1038e+00 +1.8524e-01 -4.7694e-01 +5.8761e-01 -4.1676e-01 +3.0130e-01 +4.1619e-01 +1.9391e+00 +1.3402e+00
88 +1.291904180e+07 +1.291904180e+07 +1.291842069e+07 +1.291842069e+07 +1.0694e-01 +2.1623e+00 +4.4026e-01 -1.9553e+00 -2.4640e-01 -1.8377e+00 +1.3190e-01 +7.7170e-02 +2.5080e+00 +9.7033e-01
105 +8.359644604e+06 +8.359644604e+06 +8.359023494e+06 +8.359023494e+06 -1.1136e-01 +2.5863e+00 -3.3216e-01 -2.0867e+00 -1.6070e-01 -1.4412e+00 +3.7669e-01 +1.7371e-01 +2.5750e+00 +6.6566e-02
120 +5.984906352e+06 +5.984906352e+06 +5.984285242e+06 +5.984285242e+06 -1.6693e+00 +2.7422e+00 +5.2152e-02 -2.7052e+00 +8.2676e-02 -1.2460e+00 +9.7828e-01 +2.8332e-01 +2.2879e+00 +6.8480e-01
128 +2.571993465e+06 +2.571993465e+06 +2.571372355e+06 +2.571372355e+06 -6.1081e-01 +4.2759e+00 -2.0065e-01 -3.7723e+00 -2.9322e-01 -2.7504e+00 +1.2885e+00 -3.2013e-01 +2.1531e+00 +6.0156e-01
174 +6.429593467e+05 +6.429593467e+05 +6.423382367e+05 +6.423382367e+05 -1.0897e+00 +3.5796e+00 -5.6945e-01 -3.8960e+00 +2.6629e-01 -1.7504e+00 +1.4833e+00 -5.6536e-01 +1.8241e+00 -4.1500e-02
258 +4.917847450e+05 +4.917847450e+05 +4.911636350e+05 +4.911636350e+05 -1.3044e+00 +4.0567e+00 -6.6423e-01 -3.5373e+00 +4.7479e-01 -1.6601e+00 +1.1787e+00 -3.8012e-01 +1.7568e+00 -9.4900e-01
272 +3.378757183e+05 +3.378757183e+05 +3.372546083e+05 +3.372546083e+05 -1.1407e+00 +3.9426e+00 -7.1507e-01 -2.8712e+00 +5.2111e-01 -1.6248e+00 +1.0256e+00 -7.2439e-01 +1.6356e+00 -3.8218e-01
336 +2.172919104e+05 +2.172919104e+05 +2.166708004e+05 +2.166708004e+05 -1.0340e+00 +3.9489e+00 -6.2686e-01 -3.2303e+00 +5.5982e-01 -2.0734e+00 +1.0168e+00 -7.7432e-01 +1.4581e+00 -4.4093e-01
342 +1.342525702e+05 +1.342525702e+05 +1.336314602e+05 +1.336314602e+05 -1.2069e+00 +4.2334e+00 -3.2492e-01 -3.4988e+00 +6.1610e-01 -1.9363e+00 +9.9967e-01 -8.0861e-01 +1.4720e+00 -4.3640e-01
356 +9.575392577e+04 +9.575392577e+04 +9.513281577e+04 +9.513281577e+04 -1.2938e+00 +4.1318e+00 -3.0321e-01 -3.5368e+00 +4.3345e-01 -1.9848e+00 +1.1832e+00 -7.0880e-01 +1.4630e+00 -3.0611e-01
376 +4.610990367e+04 +4.610990367e+04 +4.548879367e+04 +4.548879367e+04 -1.0839e+00 +4.0436e+00 -6.5872e-01 -3.4844e+00 +7.3342e-01 -1.6228e+00 +1.0710e+00 -7.2252e-01 +1.5932e+00 -4.3744e-01
444 +2.142244337e+04 +2.142244337e+04 +2.080133337e+04 +2.080133337e+04 -1.1190e+00 +4.0332e+00 -4.9961e-01 -3.3938e+00 +6.4873e-01 -1.7524e+00 +1.2568e+00 -8.2964e-01 +1.5972e+00 -4.4398e-01
511 +1.574285181e+04 +1.574285181e+04 +1.512174181e+04 +1.512174181e+04 -1.2529e+00 +3.9575e+00 -6.1887e-01 -3.4266e+00 +6.7768e-01 -1.7792e+00 +1.1641e+00 -8.4527e-01 +1.5760e+00 -4.4569e-01
