% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.388813753e+07 +2.388813753e+07 +2.388792765e+07 +2.388792765e+07 +2.7890e-01 +2.8815e+00 -5.8462e-01 +2.6646e+00 +1.6671e+00 +4.9521e+00 +4.6560e+00 +4.4841e+00 -2.4370e-01 -4.1287e+00 +4.0474e+00 -4.8887e+00 -1.8796e+00 -1.7544e+00 -1.4924e+00 -2.6567e+00 -1.3443e+00 +3.1502e+00 -2.6913e+00 -2.9693e+00
3 +8.144715315e+06 +8.144715315e+06 +8.144505435e+06 +8.144505435e+06 -1.0380e+00 -4.2214e+00 +3.1107e+00 +6.1324e-01 -1.9739e+00 -4.3558e+00 -4.0006e+00 -4.6739e+00 -4.3172e+00 +3.9214e+00 -3.4135e+00 -3.5521e+00 +3.0247e+00 -4.8754e+00 -3.9522e+00 +1.8851e+00 +3.5696e-01 -1.7600e-01 -4.4695e-01 +1.0555e+00
6 +6.141352716e+06 +6.141352716e+06 +6.141142836e+06 +6.141142836e+06 -5.8441e-01 -1.6822e+00 -2.5612e+00 +4.3795e+00 +8.2319e-01 +1.9959e-01 +1.4812e+00 -5.3025e-01 +2.5397e+00 -1.4427e+00 +1.4512e+00 -2.3539e+00 -2.5402e+00 -9.4267e-02 -4.0425e+00 +2.1575e+00 -4.2333e+00 -7.1140e-01 -3.1090e+00 +1.9027e+00
14 +3.533346176e+06 +3.533346176e+06 +3.533136296e+06 +3.533136296e+06 -1.8751e+00 -9.2054e-01 -1.9404e-01 -3.1146e+00 +1.0799e+00 +3.6696e+00 -2.0134e+00 -9.8336e-01 -8.8170e-01 +1.1830e+00 +3.6458e+00 -4.4278e+00 -2.2040e-01 -2.3409e+00 -7.3100e-01 -8.0408e-01 -4.6357e+00 +1.6702e+00 -2.7233e+00 +3.1896e+00
55 +2.363368450e+06 +2.363368450e+06 +2.363158570e+06 +2.363158570e+06 +4.7942e+00 +4.8056e+00 -1.5388e+00 +2.4503e+00 -2.5976e+00 +7.2378e-01 -2.8434e+00 -2.3378e+00 +1.1899e+00 +3.8261e+00 -4.7362e+00 -3.5619e+00 -1.3143e+00 +3.1348e+00 -3.8446e+00 -4.4609e+00 +3.7747e-01 +4.0563e+00 -2.0790e+00 +2.2623e+00
1106 +8.016496789e+05 +8.016496789e+05 +8.014397989e+05 +8.014397989e+05 +3.2311e+00 +2.5733e+00 +4.6279e+00 -1.7728e+00 -3.0921e+00 -7.7105e-01 +3.5098e+00 -3.1123e+00 -1.2726e+00 -4.1412e+00 +3.8792e+00 +2.4334e+00 +3.3312e+00 -5.3553e-02 -1.2985e+00 -4.2168e+00 -2.4152e+00 +2.3707e+00 -2.6936e+00 +2.6943e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.270976515e+07 +4.270976515e+07 +4.270967306e+07 +4.270967306e+07 -2.8070e+00 +3.6259e+00 +3.9716e+00 +2.3997e+00 -1.1073e+00 -6.1793e-01 -4.2179e+00 -2.3199e+00 +4.0463e+00 -4.9878e+00 +4.0895e+00 -2.2331e-01 +8.8079e-01 -1.1877e+00 +1.9636e+00 -3.6466e+00 +4.9623e+00 +3.6662e+00 +2.6515e-01 +4.3134e+00
2 +1.893686766e+07 +1.893686766e+07 +1.893677557e+07 +1.893677557e+07 -3.0164e+00 +2.9305e+00 -3.0996e+00 -1.4011e+00 -3.4585e+00 +6.4822e-01 -1.5166e+00 -4.4676e+00 +3.8873e+00 +1.2988e+00 +5.2319e-01 -5.9234e-01 +1.7050e+00 +3.7785e+00 +4.7379e+00 +1.8240e+00 -4.1177e-01 -1.2040e-01 +4.5925e+00 -4.5966e+00
5 +1.386425705e+07 +1.386425705e+07 +1.386416496e+07 +1.386416496e+07 -1.6799e+00 -9.4608e-01 +1.5087e+00 -2.3328e+00 -3.3182e+00 +3.6425e+00 +3.6785e+00 -4.0899e+00 +2.5148e+00 -2.4674e+00 +4.2767e+00 -8.4917e-01 -4.0214e+00 -3.3613e+00 +2.7534e+00 -2.1477e+00 +4.5327e+00 +3.9579e+00 -1.5368e+00 -1.1754e+00
