% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.396998970e+02 +3.396998970e+02 +3.304898970e+02 +3.304898970e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
35 +2.451791228e+02 +2.451791228e+02 +2.359691228e+02 +2.359691228e+02 +2.3784e+00 -4.3660e+00 +3.6044e+00 +4.3441e+00 +4.8440e+00 +3.5894e+00 +2.8556e+00 +1.3377e-01 -3.2240e+00 -1.0141e+00 -3.6607e+00 -4.6911e+00 +4.3914e+00 -1.9869e+00 -2.0447e+00 -1.6706e+00 -3.2932e-01 +1.4820e+00 -4.7477e+00 +3.4221e+00
401 +1.408720363e+02 +1.408720363e+02 +1.316620363e+02 +1.316620363e+02 +5.0000e+00 -1.5495e-01 +5.0000e+00 +2.0000e+00 -7.9787e-01 +5.0000e+00 -1.0915e+00 +1.6501e+00 -3.6287e+00 -4.7608e+00 -5.0000e+00 -8.7762e-01 +5.0000e+00 -5.0000e+00 -4.5053e+00 -5.0000e+00 +4.1760e+00 +4.1717e+00 -4.8723e+00 +5.0000e+00
601 +9.339926356e+01 +9.339926356e+01 +8.418926356e+01 +8.418926356e+01 +5.0000e+00 +7.5885e-01 +5.0000e+00 +3.7803e-01 -4.9051e+00 +5.0000e+00 +1.7138e+00 +3.2358e+00 +9.4985e-01 -5.0000e+00 -5.0000e+00 -1.8675e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
761 +6.130312151e+01 +6.130312151e+01 +5.209312151e+01 +5.209312151e+01 +5.0000e+00 +3.7148e+00 +5.0000e+00 +1.6607e+00 -5.0000e+00 +5.0000e+00 +4.6174e+00 +5.0000e+00 +2.7518e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.394031455e+02 +3.394031455e+02 +9.953931455e+02 +9.953931455e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
124 +2.415919331e+02 +2.415919331e+02 +8.975819331e+02 +8.975819331e+02 +1.0996e+00 +4.4282e-01 -2.6646e+00 -9.0110e-01 +1.1808e+00 +1.7010e+00 +3.0453e+00 -7.2189e-01 -5.0000e+00 -5.0000e+00 +5.1530e-01 +4.3469e-01 +5.0000e+00 +3.2712e-01 +1.4008e+00 -4.3920e+00 -5.0000e+00 -5.0000e+00 +4.0523e+00 +2.6248e+00
332 +1.568513411e+02 +1.568513411e+02 +8.128413411e+02 +8.128413411e+02 +4.0728e+00 -1.9610e+00 -3.0936e+00 -2.4175e-02 -9.6967e-01 -2.4095e+00 +5.0000e+00 +3.2204e+00 -5.0000e+00 -5.0000e+00 +1.8634e-02 +2.2885e+00 +5.0000e+00 -1.7774e+00 +4.5387e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
489 +9.870412036e+01 +9.870412036e+01 +7.546941204e+02 +7.546941204e+02 +4.7939e+00 -4.5048e+00 -3.6366e+00 +2.2436e+00 -4.0186e+00 -4.4075e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +1.8829e+00 +5.0000e+00 +5.0000e+00 -4.7200e+00 +5.0000e+00 -4.2619e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
681 +5.703542356e+01 +5.703542356e+01 +7.130254236e+02 +7.130254236e+02 +4.6160e+00 -5.0000e+00 -5.0000e+00 +4.5082e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 -7.2424e-01 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
841 +3.937165074e+01 +3.937165074e+01 +6.953616507e+02 +6.953616507e+02 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +1.9667e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
