% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.756253795e+03 +1.756253795e+03 +1.786223795e+03 +1.786223795e+03 +2.9357e+00 -4.8961e+00 +1.4166e-01 +1.9856e+00 -2.9522e-01
2 +1.497260082e+03 +1.497260082e+03 +1.527230082e+03 +1.527230082e+03 -9.6789e-01 -4.2840e+00 -2.6452e+00 +2.6887e+00 +1.8534e+00
5 +9.772138029e+02 +9.772138029e+02 +1.007183803e+03 +1.007183803e+03 +1.3999e+00 -3.1463e+00 -1.8045e+00 +4.5696e-01 +3.6804e+00
58 +3.898147290e+02 +3.898147290e+02 +4.197847290e+02 +4.197847290e+02 -3.1412e-01 -1.9495e+00 -4.0165e+00 -3.5492e+00 +2.7396e+00
72 +2.289563543e+02 +2.289563543e+02 +2.589263543e+02 +2.589263543e+02 +1.1719e+00 -6.2473e-01 -3.5086e+00 -1.7994e+00 +2.0486e+00
102 +1.472209861e+02 +1.472209861e+02 +1.771909861e+02 +1.771909861e+02 +6.2963e-01 -6.7594e-01 -2.9076e+00 -2.0364e+00 +3.6307e+00
147 +5.283642928e+01 +5.283642928e+01 +8.280642928e+01 +8.280642928e+01 +8.4154e-01 -1.2557e+00 -3.3963e+00 -2.0813e+00 +2.8851e+00
3429 +2.168241417e+01 +2.168241417e+01 +5.165241417e+01 +5.165241417e+01 +9.3915e-01 -2.1253e+00 -3.7450e+00 -2.0568e+00 +2.9750e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.963967969e+03 +1.963967969e+03 +1.912257969e+03 +1.912257969e+03 -2.7896e-01 -1.9707e+00 -4.5638e+00 +4.0840e+00 -1.2509e+00
2 +8.846361412e+02 +8.846361412e+02 +8.329261412e+02 +8.329261412e+02 +4.6895e-01 +2.2837e+00 -3.0258e-01 -2.5577e+00 -9.1306e-01
8 +6.043549594e+02 +6.043549594e+02 +5.526449594e+02 +5.526449594e+02 +3.3876e+00 +4.8443e+00 +2.4237e-01 -2.1031e+00 -2.1239e+00
80 +3.565470157e+02 +3.565470157e+02 +3.048370157e+02 +3.048370157e+02 +2.6531e+00 +5.0000e+00 -9.7907e-01 -5.0000e+00 -1.3198e+00
82 +1.927329593e+02 +1.927329593e+02 +1.410229593e+02 +1.410229593e+02 +3.4472e+00 +3.9994e+00 -1.9940e+00 -4.7153e+00 -8.2826e-01
106 +1.581199445e+02 +1.581199445e+02 +1.064099445e+02 +1.064099445e+02 +2.8223e+00 +5.0000e+00 -3.0416e+00 -3.8001e+00 -5.5748e-01
135 +7.656256088e+01 +7.656256088e+01 +2.485256088e+01 +2.485256088e+01 +3.1491e+00 +4.2909e+00 -2.4798e+00 -3.3058e+00 -4.1425e-02
1318 +5.637969087e+01 +5.637969087e+01 +4.669690870e+00 +4.669690870e+00 +3.3794e+00 +4.4900e+00 -2.5326e+00 -3.4582e+00 -2.7998e-01
1667 +2.861042335e+01 +2.861042335e+01 -2.309957665e+01 -2.309957665e+01 +2.5842e+00 +3.1966e+00 -3.3296e+00 -3.7457e+00 +8.3913e-01
14110 +2.388696343e+01 +2.388696343e+01 -2.782303657e+01 -2.782303657e+01 +2.6604e+00 +3.1882e+00 -3.4342e+00 -3.6265e+00 +9.9465e-01
17840 +1.359962929e+01 +1.359962929e+01 -3.811037071e+01 -3.811037071e+01 +2.8051e+00 +3.4274e+00 -3.1373e+00 -3.6309e+00 +7.5461e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.152683483e+03 +2.152683483e+03 +1.872733483e+03 +1.872733483e+03 +4.7665e+00 -4.4361e+00 +5.2000e-01 +2.5440e+00 +3.3002e+00
8 +3.531260664e+02 +3.531260664e+02 +7.317606637e+01 +7.317606637e+01 -4.0815e+00 -3.5638e+00 +8.9306e-01 -1.8039e+00 -4.4651e+00
21434 +1.873755031e+02 +1.873755031e+02 -9.257449689e+01 -9.257449689e+01 -3.8373e+00 -3.7717e+00 +5.0000e+00 -1.3275e+00 -3.9155e+00
46428 +1.401713448e+02 +1.401713448e+02 -1.397786552e+02 -1.397786552e+02 -4.2852e+00 -3.0586e+00 +4.1974e+00 -1.5076e+00 -4.7239e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.366372942e+02 +7.366372942e+02 +1.668627294e+03 +1.668627294e+03 -5.1290e-01 +2.8080e+00 +2.6853e+00 -3.8784e+00 -2.2990e-02
55 +6.233243071e+02 +6.233243071e+02 +1.555314307e+03 +1.555314307e+03 +2.9176e+00 +3.7614e+00 +4.6198e+00 -2.6656e+00 +3.6890e+00
64 +2.736622125e+02 +2.736622125e+02 +1.205652212e+03 +1.205652212e+03 +2.0559e+00 +1.8805e+00 +2.9293e+00 -2.1375e+00 +3.4287e+00
65 +2.295911781e+02 +2.295911781e+02 +1.161581178e+03 +1.161581178e+03 +1.7781e+00 +2.2138e+00 +2.9047e+00 -1.3205e+00 +2.8003e+00
69 +1.505536893e+02 +1.505536893e+02 +1.082543689e+03 +1.082543689e+03 +8.3067e-01 +1.4513e+00 +3.5244e+00 -6.3404e-01 +2.0480e+00
84 +8.169629805e+01 +8.169629805e+01 +1.013686298e+03 +1.013686298e+03 +1.3876e+00 +4.0180e-01 +1.8424e+00 -2.1709e+00 +3.1689e+00
428 +5.721099651e+01 +5.721099651e+01 +9.892009965e+02 +9.892009965e+02 +9.6429e-01 +4.0458e-01 +2.1009e+00 -1.1836e+00 +2.4861e+00
