% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.335384510e+05 +5.335384510e+05 +5.336876010e+05 +5.336876010e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.560045604e+05 +1.560045604e+05 +1.561537104e+05 +1.561537104e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
43 +9.489049458e+04 +9.489049458e+04 +9.503964458e+04 +9.503964458e+04 +3.4613e-01 -1.8442e-01 +1.6552e+00 +3.9520e+00 -2.1313e+00 +8.9764e-01 -1.5441e+00 +4.6313e-01 +1.1630e+00 +1.5469e+00 -1.4932e+00 +2.4370e+00 +1.9020e+00 -2.3739e+00 -2.8100e+00 -6.9065e-01 +4.1472e+00 -5.9614e-01 -1.4732e-01 -1.7619e+00
86 +6.224418715e+04 +6.224418715e+04 +6.239333715e+04 +6.239333715e+04 -1.3782e+00 +9.4285e-01 +1.1215e-01 +2.2853e+00 -2.6773e+00 +1.2894e+00 -1.8135e+00 -4.5921e-01 +3.9068e-01 +6.8029e-01 -2.0348e+00 -2.1618e+00 -7.1023e-01 +2.1334e+00 -2.0640e+00 +1.2582e+00 +2.3834e+00 +2.9613e+00 -2.2182e+00 -5.7322e-01
88 +3.575057769e+04 +3.575057769e+04 +3.589972769e+04 +3.589972769e+04 +1.6188e+00 +1.0359e+00 +5.0952e-01 +2.1325e+00 -2.9493e+00 -2.2403e+00 -2.1437e+00 -3.5158e+00 -1.1609e+00 -7.7515e-01 -1.8769e+00 -2.5035e+00 +2.8485e+00 +2.4479e+00 -9.1359e-02 -1.4753e+00 +3.7719e-01 +2.6237e+00 -7.4092e-01 -1.8880e+00
121 +1.357379775e+04 +1.357379775e+04 +1.372294775e+04 +1.372294775e+04 +6.9091e-01 +1.0579e+00 -7.3013e-01 +2.5814e+00 -1.6764e+00 -1.3124e+00 -1.1934e+00 -1.1975e+00 +1.5751e+00 +1.6489e+00 -9.0921e-01 +1.7059e+00 +1.9473e+00 -1.6816e-01 +7.7426e-01 -6.0112e-01 +1.4097e+00 +1.6926e+00 -7.7927e-02 +1.5949e+00
161 +8.739207147e+03 +8.739207147e+03 +8.888357147e+03 +8.888357147e+03 -3.0909e-01 +5.7919e-02 +2.6987e-01 +2.1937e+00 -2.6764e+00 -3.2726e-01 -1.6311e+00 -2.0812e+00 +5.7507e-01 +6.4889e-01 -5.4612e-01 +7.0593e-01 +2.2738e+00 +8.3184e-01 -2.2574e-01 +3.9888e-01 +1.7160e+00 +6.9258e-01 -1.0779e+00 +5.9492e-01
190 +5.805491651e+03 +5.805491651e+03 +5.954641651e+03 +5.954641651e+03 +1.1500e+00 -3.3100e-02 +2.9246e-01 +5.4752e-01 -2.2126e+00 -9.3045e-01 -1.5129e+00 -7.4416e-01 -1.1004e+00 -7.7668e-01 -1.5031e+00 -5.6686e-01 +1.1706e-01 +3.6232e-01 -7.5565e-01 -7.8619e-01 +8.9710e-01 +1.8079e+00 -2.9135e-01 -4.5026e-01
282 +2.930360889e+03 +2.930360889e+03 +3.079510889e+03 +3.079510889e+03 +3.9843e-01 +2.2057e-01 +2.3560e-01 +1.3628e+00 -2.7664e+00 -1.0803e+00 -1.9040e+00 -1.0170e+00 -1.1340e+00 -2.9384e-01 -1.3749e+00 +4.6745e-02 +1.2874e+00 +3.6561e-01 -2.6006e-01 -7.1243e-01 +8.2108e-01 +1.7351e+00 -7.4495e-01 +7.0185e-02
295 +2.197991063e+03 +2.197991063e+03 +2.347141063e+03 +2.347141063e+03 +1.1041e-01 +3.3658e-02 +1.5342e-01 +1.1169e+00 -2.6453e+00 -1.0446e+00 -1.6995e+00 -1.1728e+00 -8.5602e-01 -7.4028e-01 -1.3981e+00 -1.5856e-01 +1.8594e+00 +2.8447e-01 +6.4184e-02 -4.5508e-01 +7.2169e-01 +1.3404e+00 -9.0143e-01 -4.8672e-01
369 +1.428122761e+03 +1.428122761e+03 +1.577272761e+03 +1.577272761e+03 -1.6936e-01 -4.1359e-01 +2.8232e-01 +1.6785e+00 -3.1475e+00 -1.2823e+00 -1.0078e+00 -1.2719e+00 +4.9026e-02 -3.9271e-01 -1.5740e+00 +5.5039e-01 +2.4290e+00 +3.2134e-01 -5.0546e-01 -3.1531e-01 +7.1306e-01 +1.2512e+00 -1.3864e+00 -7.5600e-01
449 +9.784344560e+02 +9.784344560e+02 +1.127584456e+03 +1.127584456e+03 -8.9827e-02 -2.3575e-01 +1.2205e-01 +1.6130e+00 -3.0987e+00 -9.5442e-01 -1.0138e+00 -1.4979e+00 -1.4005e-01 -2.4353e-01 -1.6935e+00 +5.1278e-01 +2.2825e+00 +2.0083e-01 -2.3379e-01 -2.4510e-01 +6.9745e-01 +1.0308e+00 -1.1621e+00 -6.6781e-01
697 +6.186192916e+02 +6.186192916e+02 +7.677692916e+02 +7.677692916e+02 +1.0540e-01 -4.7097e-01 -1.0177e-01 +1.7640e+00 -3.8621e+00 -9.5760e-01 -5.1859e-01 -1.4184e+00 -5.7934e-01 -3.9805e-01 -2.0265e+00 +5.1165e-01 +2.1001e+00 -4.0410e-01 -3.6362e-01 -3.0577e-01 +3.4248e-01 +1.1929e+00 -8.5330e-01 -4.9181e-01
1018 +3.905354491e+02 +3.905354491e+02 +5.396854491e+02 +5.396854491e+02 -5.1075e-03 -3.6132e-01 +1.8800e-02 +1.7011e+00 -3.2978e+00 -1.0879e+00 -8.6214e-01 -1.3420e+00 -5.2794e-01 -3.4501e-01 -1.7913e+00 +4.7516e-01 +2.2728e+00 -2.4323e-01 -2.6863e-01 -1.3237e-01 +4.9309e-01 +1.0449e+00 -8.9056e-01 -4.1453e-01
1243 +2.510447333e+02 +2.510447333e+02 +4.001947333e+02 +4.001947333e+02 +5.1857e-02 -1.6699e-01 +6.4616e-02 +1.7672e+00 -3.3439e+00 -1.2310e+00 -9.2461e-01 -1.2610e+00 -3.2506e-01 -1.8020e-01 -1.7607e+00 +5.0170e-01 +2.3840e+00 -5.3668e-01 -4.5612e-01 -2.3713e-01 +2.6116e-01 +1.0575e+00 -7.8630e-01 -4.8820e-03
1781 +1.550794449e+02 +1.550794449e+02 +3.042294449e+02 +3.042294449e+02 +5.0746e-02 -1.6270e-01 +1.4856e-01 +1.6746e+00 -3.1044e+00 -1.2650e+00 -8.0934e-01 -1.1894e+00 -1.8499e-01 -1.4989e-03 -1.7869e+00 +4.9561e-01 +2.3693e+00 -6.3126e-01 -6.0061e-01 -3.4604e-01 +2.1355e-01 +9.6792e-01 -8.2283e-01 +1.4963e-01
2441 +9.847429454e+01 +9.847429454e+01 +2.476242945e+02 +2.476242945e+02 -1.3843e-02 -2.1331e-01 +1.0975e-01 +1.6816e+00 -3.0687e+00 -1.2858e+00 -9.9713e-01 -1.1762e+00 -1.4908e-01 +1.2420e-01 -1.9048e+00 +5.3171e-01 +2.4316e+00 -6.2799e-01 -7.2602e-01 -4.3570e-01 +2.5065e-01 +1.0149e+00 -7.6531e-01 +4.9139e-01
2903 +6.149906307e+01 +6.149906307e+01 +2.106490631e+02 +2.106490631e+02 +2.1756e-02 -2.8131e-01 +3.5328e-02 +1.7879e+00 -2.9051e+00 -1.1900e+00 -8.6134e-01 -1.0250e+00 -7.6883e-02 +2.5699e-01 -1.8439e+00 +4.7829e-01 +2.5269e+00 -6.5860e-01 -7.7143e-01 -3.6305e-01 +3.6982e-01 +1.0440e+00 -6.4048e-01 +8.4304e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.190199271e+06 +1.190199271e+06 +1.189199271e+06 +1.189199271e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +9.582809622e+05 +9.582809622e+05 +9.572809622e+05 +9.572809622e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +2.362980836e+05 +2.362980836e+05 +2.352980836e+05 +2.352980836e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
51 +1.534552702e+05 +1.534552702e+05 +1.524552702e+05 +1.524552702e+05 +4.4318e-01 -2.1391e-01 +2.1271e+00 -6.7174e-01 -1.2718e+00 +3.3900e+00 +2.7594e+00 +9.0623e-01 +2.2475e-01 +1.8704e+00 -3.1496e+00 -9.8754e-01 -1.2908e+00 -1.7627e+00 +2.4431e+00 -2.0524e+00 -1.7408e+00 -2.2929e+00 -2.0425e+00 +3.5699e-01
91 +7.677006790e+04 +7.677006790e+04 +7.577006790e+04 +7.577006790e+04 -5.5682e-01 -1.2139e+00 +1.1271e+00 -1.6717e+00 -2.2718e+00 +2.3900e+00 +1.7594e+00 +8.4867e-01 -1.0209e-01 +8.7045e-01 -2.1496e+00 +1.2463e-02 -3.3540e-01 -7.6275e-01 +1.4431e+00 -2.6827e+00 -7.4078e-01 -1.2929e+00 -1.0425e+00 -6.4301e-01
135 +4.852168581e+04 +4.852168581e+04 +4.752168581e+04 +4.752168581e+04 -2.4514e+00 +8.9751e-01 -5.4448e-01 -2.9561e+00 +1.0472e+00 +1.6180e+00 -6.5566e-01 +7.9643e-01 +5.4894e-02 +3.8824e-01 -1.1942e+00 -9.2152e-01 +8.6512e-01 -1.7133e+00 -1.4667e+00 -1.3280e+00 +1.7868e+00 -4.4867e-01 -2.3582e+00 -1.1477e+00
