% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.634473883e+05 +2.634473883e+05 +2.635965383e+05 +2.635965383e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
3 +1.831489160e+05 +1.831489160e+05 +1.832980660e+05 +1.832980660e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00
5 +2.932211359e+04 +2.932211359e+04 +2.947126359e+04 +2.947126359e+04 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00
24 +4.979245017e+03 +4.979245017e+03 +5.128395017e+03 +5.128395017e+03 +9.4896e-01 -2.3779e+00 +1.0284e+00 +2.1122e+00 -2.7825e+00 -3.8258e+00 -2.0332e+00 -1.8122e+00 -7.5833e-01 +7.8583e-02
91 +2.771817112e+03 +2.771817112e+03 +2.920967112e+03 +2.920967112e+03 -1.3782e+00 +9.4285e-01 +1.1215e-01 +1.6972e+00 -3.2342e+00 -9.8018e-01 -6.8157e-01 -4.5921e-01 -1.0785e-01 +4.8152e-01
113 +2.388791113e+03 +2.388791113e+03 +2.537941113e+03 +2.537941113e+03 -1.2661e+00 -2.9490e+00 +1.3138e+00 +1.9223e+00 -2.9319e+00 -3.0074e+00 -1.7312e+00 -1.1854e+00 -2.1066e-01 -2.9926e-01
161 +1.443482567e+03 +1.443482567e+03 +1.592632567e+03 +1.592632567e+03 -2.8044e-01 +5.7919e-02 +2.6987e-01 +1.2712e+00 -2.1318e+00 -1.8782e+00 -9.6054e-01 -2.2726e+00 +5.7507e-01 +6.4889e-01
163 +9.698969442e+02 +9.698969442e+02 +1.119046944e+03 +1.119046944e+03 -8.4202e-01 -1.0003e+00 +5.1571e-01 +2.1834e+00 -2.2126e+00 -1.4226e+00 -1.2143e+00 -9.5821e-01 -1.6047e+00 +2.6122e-01
219 +2.693231587e+02 +2.693231587e+02 +4.184731587e+02 +4.184731587e+02 -1.6425e+00 -1.1651e+00 -1.5599e-02 +9.8012e-01 -3.1158e+00 -1.7540e+00 -1.0595e+00 -1.6928e+00 -1.1612e+00 +6.6379e-02
279 +1.968892427e+02 +1.968892427e+02 +3.460392427e+02 +3.460392427e+02 -1.7942e+00 -2.9748e-01 -5.3781e-02 +1.6528e+00 -2.7562e+00 -1.1734e+00 -1.2536e+00 -1.6139e+00 -1.4119e+00 +6.0706e-01
399 +1.576179856e+02 +1.576179856e+02 +3.067679856e+02 +3.067679856e+02 -1.8418e+00 -2.3121e-01 -9.9162e-02 +1.6035e+00 -2.7843e+00 -1.3334e+00 -1.2451e+00 -1.7008e+00 -1.4372e+00 +4.5684e-01
542 +9.355990474e+01 +9.355990474e+01 +2.427099047e+02 +2.427099047e+02 -1.7308e+00 -4.7947e-01 -3.7213e-03 +1.6221e+00 -2.8620e+00 -1.2962e+00 -1.2304e+00 -1.8499e+00 -1.4665e+00 +1.3279e-01
982 +6.302039170e+01 +6.302039170e+01 +2.121703917e+02 +2.121703917e+02 -1.8737e+00 -4.3987e-01 -1.0652e-01 +1.5978e+00 -2.9884e+00 -1.3824e+00 -1.3280e+00 -1.8576e+00 -1.3693e+00 +6.2664e-02
1165 +3.607036824e+01 +3.607036824e+01 +1.852203682e+02 +1.852203682e+02 -1.9375e+00 -4.8773e-01 -3.9428e-02 +1.6710e+00 -2.9378e+00 -1.5904e+00 -1.4780e+00 -1.9809e+00 -1.1709e+00 -1.9036e-02
1317 +2.175131458e+01 +2.175131458e+01 +1.709013146e+02 +1.709013146e+02 -1.9727e+00 -5.4626e-01 -1.0605e-01 +1.6051e+00 -3.0441e+00 -1.7896e+00 -1.6386e+00 -2.1079e+00 -8.1849e-01 -2.0387e-01
1575 +1.553781636e+01 +1.553781636e+01 +1.646878164e+02 +1.646878164e+02 -1.9139e+00 -4.7777e-01 -1.3410e-01 +1.5672e+00 -3.0714e+00 -1.7357e+00 -1.6846e+00 -2.0918e+00 -7.6796e-01 -3.5336e-01
2324 +9.615602749e+00 +9.615602749e+00 +1.587656027e+02 +1.587656027e+02 -2.0202e+00 -4.6705e-01 -1.2243e-01 +1.6562e+00 -3.0465e+00 -1.7321e+00 -1.5969e+00 -1.9873e+00 -8.3326e-01 -3.6358e-01
3028 +6.295295384e+00 +6.295295384e+00 +1.554452954e+02 +1.554452954e+02 -2.0411e+00 -3.9542e-01 -2.2791e-02 +1.7416e+00 -2.9528e+00 -1.5473e+00 -1.3825e+00 -1.8568e+00 -8.6499e-01 -4.9533e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.028010458e+05 +5.028010458e+05 +5.018010458e+05 +5.018010458e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
2 +3.510253625e+05 +3.510253625e+05 +3.500253625e+05 +3.500253625e+05 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +1.215485404e+05 +1.215485404e+05 +1.205485404e+05 +1.205485404e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00
11 +3.672309362e+04 +3.672309362e+04 +3.572309362e+04 +3.572309362e+04 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00
98 +1.405812294e+04 +1.405812294e+04 +1.305812294e+04 +1.305812294e+04 -2.1479e+00 +4.2752e-01 +1.3160e+00 -2.9500e+00 -3.9569e+00 -1.4142e+00 -1.8068e-01 +6.6102e-01 +2.9909e+00 +1.4052e+00
158 +7.634432639e+03 +7.634432639e+03 +6.634432639e+03 +6.634432639e+03 -1.5524e+00 +1.1417e+00 -9.5145e-01 -7.6634e-01 -3.1798e+00 -7.9388e-01 -6.9503e-01 +2.6188e-01 +1.8462e+00 +1.7012e+00
203 +4.074593921e+03 +4.074593921e+03 +3.074593921e+03 +3.074593921e+03 -2.1380e+00 +3.5712e-01 -1.5087e+00 -6.6007e-01 -3.2126e+00 -1.4671e+00 -1.2862e+00 -3.9857e-01 +1.2443e+00 +1.7119e+00
258 +2.872275798e+03 +2.872275798e+03 +1.872275798e+03 +1.872275798e+03 -2.1525e+00 +3.1290e-01 -1.2965e+00 -9.7069e-01 -3.4120e+00 -1.5593e+00 -1.4345e+00 -5.9819e-01 +1.3904e+00 +1.8599e+00
298 +2.240294299e+03 +2.240294299e+03 +1.240294299e+03 +1.240294299e+03 -3.0282e+00 -5.6271e-01 -1.1332e+00 -1.6885e+00 -4.0815e+00 -2.3077e+00 -2.0380e+00 -1.3922e+00 +1.1818e+00 +2.1688e+00
367 +1.319830249e+03 +1.319830249e+03 +3.198302486e+02 +3.198302486e+02 -2.6420e+00 +1.5546e-01 -1.0273e+00 -1.3421e+00 -3.4826e+00 -2.1894e+00 -1.6680e+00 -1.1475e+00 +1.1112e+00 +2.1855e+00
453 +7.412798689e+02 +7.412798689e+02 -2.587201311e+02 -2.587201311e+02 -2.4204e+00 +6.9808e-01 -4.0844e-01 -1.3744e+00 -3.1616e+00 -1.7693e+00 -1.9449e+00 -1.1338e+00 +1.3010e+00 +2.6113e+00
513 +6.151383194e+02 +6.151383194e+02 -3.848616806e+02 -3.848616806e+02 -2.4688e+00 +8.5505e-01 -3.6529e-01 -1.4752e+00 -2.8786e+00 -1.7711e+00 -2.2205e+00 -1.2976e+00 +1.4139e+00 +2.7416e+00
538 +3.805188722e+02 +3.805188722e+02 -6.194811278e+02 -6.194811278e+02 -3.0294e+00 +5.3404e-01 +1.6965e-01 -2.1208e+00 -3.2989e+00 -1.9189e+00 -2.4943e+00 -1.6781e+00 +1.4723e+00 +3.1031e+00
613 +2.423608403e+02 +2.423608403e+02 -7.576391597e+02 -7.576391597e+02 -3.2394e+00 +4.0984e-01 -2.8250e-02 -2.3664e+00 -3.1980e+00 -1.6190e+00 -2.7253e+00 -1.8065e+00 +1.3483e+00 +3.1677e+00
653 +1.566010381e+02 +1.566010381e+02 -8.433989619e+02 -8.433989619e+02 -3.6141e+00 +2.0242e-01 +5.7155e-02 -2.6187e+00 -3.3654e+00 -1.1274e+00 -2.8893e+00 -1.7238e+00 +1.0704e+00 +3.2239e+00
814 +9.749263310e+01 +9.749263310e+01 -9.025073669e+02 -9.025073669e+02 -3.0334e+00 +8.9470e-01 +8.2998e-01 -2.4545e+00 -2.8152e+00 -4.9398e-01 -2.3807e+00 -1.3902e+00 +1.2109e+00 +3.4180e+00
1055 +6.238381924e+01 +6.238381924e+01 -9.376161808e+02 -9.376161808e+02 -2.9058e+00 +1.0264e+00 +1.1078e+00 -2.0869e+00 -2.6395e+00 -2.7593e-01 -2.0894e+00 -1.2673e+00 +1.2639e+00 +3.1724e+00
1551 +3.941997323e+01 +3.941997323e+01 -9.605800268e+02 -9.605800268e+02 -2.8124e+00 +1.0316e+00 +1.3073e+00 -1.8534e+00 -2.3891e+00 -2.4612e-02 -1.9782e+00 -1.1569e+00 +1.3210e+00 +2.9850e+00
1961 +2.496786976e+01 +2.496786976e+01 -9.750321302e+02 -9.750321302e+02 -2.8570e+00 +9.8271e-01 +1.3602e+00 -1.8178e+00 -2.1547e+00 +1.1509e-01 -2.0270e+00 -1.1718e+00 +1.2624e+00 +3.0161e+00
2039 +1.481960466e+01 +1.481960466e+01 -9.851803953e+02 -9.851803953e+02 -2.8288e+00 +1.0855e+00 +1.5121e+00 -1.6789e+00 -2.0473e+00 +1.6639e-01 -1.9833e+00 -1.1357e+00 +1.2516e+00 +2.9258e+00
2096 +9.067063378e+00 +9.067063378e+00 -9.909329366e+02 -9.909329366e+02 -2.8530e+00 +1.1352e+00 +1.5440e+00 -1.6455e+00 -2.0187e+00 +1.2078e-01 -1.9462e+00 -1.2250e+00 +1.1751e+00 +2.8536e+00
2121 +5.182361536e+00 +5.182361536e+00 -9.948176385e+02 -9.948176385e+02 -2.8327e+00 +1.1583e+00 +1.5007e+00 -1.6004e+00 -2.0591e+00 +1.2752e-01 -1.8915e+00 -1.2127e+00 +1.1503e+00 +2.7936e+00
2190 +3.710502258e+00 +3.710502258e+00 -9.962894977e+02 -9.962894977e+02 -2.8340e+00 +1.1575e+00 +1.5458e+00 -1.5558e+00 -2.0199e+00 +2.1052e-01 -1.8924e+00 -1.2095e+00 +1.1328e+00 +2.7662e+00
2289 +2.412194997e+00 +2.412194997e+00 -9.975878050e+02 -9.975878050e+02 -2.8398e+00 +1.1522e+00 +1.5286e+00 -1.5836e+00 -2.0494e+00 +1.7604e-01 -1.9144e+00 -1.2064e+00 +1.1390e+00 +2.7847e+00
2369 +1.114506318e+00 +1.114506318e+00 -9.988854937e+02 -9.988854937e+02 -2.8566e+00 +1.1572e+00 +1.5219e+00 -1.5627e+00 -2.0294e+00 +1.5979e-01 -1.9360e+00 -1.2246e+00 +1.1364e+00 +2.7749e+00
2424 +9.231276750e-01 +9.231276750e-01 -9.990768723e+02 -9.990768723e+02 -2.8663e+00 +1.1526e+00 +1.5193e+00 -1.5555e+00 -2.0176e+00 +1.6156e-01 -1.9525e+00 -1.2320e+00 +1.1344e+00 +2.7760e+00
2702 +5.795986519e-01 +5.795986519e-01 -9.994204013e+02 -9.994204013e+02 -2.8654e+00 +1.1633e+00 +1.4965e+00 -1.5485e+00 -2.0319e+00 +1.5412e-01 -1.9615e+00 -1.2393e+00 +1.1144e+00 +2.7789e+00
