% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.351428972e+02 +2.351428972e+02 +1.235142897e+03 +1.235142897e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
4 +9.784801303e+01 +9.784801303e+01 +1.097848013e+03 +1.097848013e+03 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
202 +5.908489501e+01 +5.908489501e+01 +1.059084895e+03 +1.059084895e+03 -3.5444e+00 +7.8498e-01 +3.4688e+00 +3.7532e+00 +4.1375e+00
282 +3.417079961e+01 +3.417079961e+01 +1.034170800e+03 +1.034170800e+03 -4.1515e+00 +1.6084e+00 +4.3986e+00 +3.3003e+00 +3.8543e+00
450 +1.897389391e+01 +1.897389391e+01 +1.018973894e+03 +1.018973894e+03 -3.6522e+00 +2.3278e+00 +4.5513e+00 +3.5888e+00 +3.3450e+00
501 +1.570611199e+01 +1.570611199e+01 +1.015706112e+03 +1.015706112e+03 -3.1365e+00 +2.4057e+00 +3.3091e+00 +3.8737e+00 +3.0204e+00
2141 +5.174368301e+00 +5.174368301e+00 +1.005174368e+03 +1.005174368e+03 -3.1843e+00 +2.3121e+00 +3.4094e+00 +3.9056e+00 +3.0857e+00
3435 +3.860860554e+00 +3.860860554e+00 +1.003860861e+03 +1.003860861e+03 -3.1920e+00 +2.2556e+00 +3.3696e+00 +3.9042e+00 +3.1390e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.530096352e+02 +7.530096352e+02 +8.230396352e+02 +8.230396352e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
2 +4.698729966e+02 +4.698729966e+02 +5.399029966e+02 +5.399029966e+02 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
6 +3.692429959e+02 +3.692429959e+02 +4.392729959e+02 +4.392729959e+02 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00
11 +2.308302146e+02 +2.308302146e+02 +3.008602146e+02 +3.008602146e+02 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00
16 +1.185188866e+02 +1.185188866e+02 +1.885488866e+02 +1.885488866e+02 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
116 +9.773105825e+01 +9.773105825e+01 +1.677610582e+02 +1.677610582e+02 -3.6030e+00 +7.9557e-01 -1.1730e+00 -1.8905e-01 -1.5093e+00
