% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.672498265e+02 +7.672498265e+02 +1.767249826e+03 +1.767249826e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
2 +5.600177573e+02 +5.600177573e+02 +1.560017757e+03 +1.560017757e+03 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
15 +3.889935202e+02 +3.889935202e+02 +1.388993520e+03 +1.388993520e+03 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00
49 +2.475540807e+02 +2.475540807e+02 +1.247554081e+03 +1.247554081e+03 -2.4834e+00 +4.0751e+00 +1.8526e+00 +1.4972e+00 +3.3327e+00 -1.9244e+00 +1.5720e+00 +1.5373e+00 -2.1955e+00 +1.6782e+00
209 +1.305149758e+02 +1.305149758e+02 +1.130514976e+03 +1.130514976e+03 -6.1366e-01 +2.6389e+00 +1.8526e+00 +3.3855e+00 +1.3327e+00 -1.5137e+00 -4.2800e-01 +5.4690e-01 -3.7341e+00 -3.2178e-01
322 +8.631068966e+01 +8.631068966e+01 +1.086310690e+03 +1.086310690e+03 -1.4158e+00 +2.8461e+00 +2.6258e+00 +2.7547e+00 +2.1408e+00 -1.7481e+00 -1.4597e+00 +1.5736e-01 -1.0779e+00 +9.7372e-01
921 +5.444151222e+01 +5.444151222e+01 +1.054441512e+03 +1.054441512e+03 -2.0167e+00 +2.2790e+00 +1.7986e+00 +3.7932e+00 +2.5973e+00 -2.8750e+00 -1.5369e+00 -6.9235e-01 -1.5459e+00 +9.7195e-01
2419 +3.885317103e+01 +3.885317103e+01 +1.038853171e+03 +1.038853171e+03 -2.1260e+00 +3.1267e+00 +3.2528e+00 +3.0308e+00 +2.8017e+00 -3.2746e+00 -1.4096e+00 +1.7976e-02 -1.3964e+00 +1.3353e-01
3802 +2.221995341e+01 +2.221995341e+01 +1.022219953e+03 +1.022219953e+03 -2.1444e+00 +3.1937e+00 +3.2562e+00 +3.2645e+00 +2.8208e+00 -3.3051e+00 -1.4146e+00 -9.6707e-02 -1.3677e+00 -1.4345e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.279046554e+02 +9.279046554e+02 +9.979346554e+02 +9.979346554e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
12 +6.053197255e+02 +6.053197255e+02 +6.753497255e+02 +6.753497255e+02 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
22 +3.881528251e+02 +3.881528251e+02 +4.581828251e+02 +4.581828251e+02 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
62 +2.461652751e+02 +2.461652751e+02 +3.161952751e+02 +3.161952751e+02 -1.9226e+00 -9.8754e-01 -1.2908e+00 -1.6951e+00 +3.1407e+00 -4.0524e+00 -1.7408e+00 -2.2929e+00 -1.7234e+00 +3.5699e-01
211 +1.542371656e+02 +1.542371656e+02 +2.242671656e+02 +2.242671656e+02 -1.0626e+00 -5.7155e-02 -2.8878e+00 -1.4725e+00 -3.4351e-01 -1.9802e+00 +2.6944e-03 +5.4079e-01 -1.1079e+00 +9.7088e-01
340 +9.406722635e+01 +9.406722635e+01 +1.640972264e+02 +1.640972264e+02 -1.8213e-01 -1.2429e+00 -2.8752e+00 -1.2486e+00 +1.7731e+00 -5.0000e+00 -1.2432e+00 -7.3418e-01 -6.7402e-01 +1.4082e-01
1266 +5.741232983e+01 +5.741232983e+01 +1.274423298e+02 +1.274423298e+02 +5.3943e-01 -2.7932e+00 -3.5194e+00 -1.8278e+00 +1.2113e+00 -5.0000e+00 -1.1947e+00 +7.1858e-02 -1.3650e+00 +7.5351e-01
4691 +3.740901695e+01 +3.740901695e+01 +1.074390170e+02 +1.074390170e+02 +6.9344e-01 -4.0780e+00 -3.0300e+00 -1.8825e+00 +1.1954e+00 -4.7803e+00 -1.1718e+00 -3.3346e-01 -1.8311e+00 +9.5820e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.572562971e+03 +3.572562971e+03 +3.524342971e+03 +3.524342971e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
3 +1.569307389e+03 +1.569307389e+03 +1.521087389e+03 +1.521087389e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00
5 +7.356693612e+02 +7.356693612e+02 +6.874493612e+02 +6.874493612e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00
7 +5.193256912e+02 +5.193256912e+02 +4.711056912e+02 +4.711056912e+02 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00
11 +3.648928358e+02 +3.648928358e+02 +3.166728358e+02 +3.166728358e+02 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00
91 +2.317424078e+02 +2.317424078e+02 +1.835224078e+02 +1.835224078e+02 -3.7490e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 -6.5420e-01 -4.5213e+00 +3.7782e+00 -1.1180e+00 +4.7701e+00
212 +1.576088517e+02 +1.576088517e+02 +1.093888517e+02 +1.093888517e+02 -3.3782e+00 -1.2782e+00 -2.2748e+00 +1.2498e+00 -5.0000e+00 +3.7456e-01 -2.5002e+00 +2.0777e+00 -1.6817e+00 +2.3104e+00
536 +8.857491899e+01 +8.857491899e+01 +4.035491899e+01 +4.035491899e+01 -3.1942e+00 +1.2443e+00 -2.9728e+00 +1.7923e+00 -4.5339e+00 +2.1974e+00 -3.8484e+00 +3.0657e+00 -1.7402e+00 +3.1120e+00
2148 +5.539380899e+01 +5.539380899e+01 +7.173808990e+00 +7.173808990e+00 -2.2194e+00 +8.1595e-01 -2.8319e+00 +4.7583e-01 -4.6135e+00 +3.1633e+00 -3.9179e+00 +2.5558e+00 -1.3479e+00 +3.4078e+00
3413 +3.978011424e+01 +3.978011424e+01 -8.439885762e+00 -8.439885762e+00 -2.1835e+00 +2.9694e-01 -2.9453e+00 +7.7085e-01 -4.8182e+00 +3.0369e+00 -4.1650e+00 +3.4110e+00 -1.5595e+00 +3.5358e+00
4553 +2.398230104e+01 +2.398230104e+01 -2.423769896e+01 -2.423769896e+01 -2.2578e+00 +2.8084e-01 -2.9593e+00 +6.7764e-01 -4.8299e+00 +3.0464e+00 -4.1750e+00 +3.3901e+00 -1.5986e+00 +3.5456e+00
