% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.973180694e+03 +3.973180694e+03 +4.066120694e+03 +4.066120694e+03 -4.2135e+00 -2.7247e+00 +3.0522e+00 -6.0963e-01 +8.5762e-01 -6.7040e-01 -1.9696e+00 -2.6219e+00 +1.0388e+00 -4.5417e+00 +9.2656e-02 -3.2744e+00 -1.2376e-01 -4.9073e+00 -2.8787e-01 -1.1733e+00 +3.8123e+00 -4.7907e+00 -1.2801e+00 +3.9083e+00
4 +1.078633334e+03 +1.078633334e+03 +1.171573334e+03 +1.171573334e+03 -2.2047e+00 +4.5906e+00 -2.2463e+00 +3.7355e+00 -4.0335e+00 +3.7171e+00 -9.7405e-01 -1.2932e+00 -3.3195e+00 +3.7402e+00 +2.5324e+00 -1.2615e-02 -2.4468e+00 -3.7218e+00 -8.4585e-01 -4.3425e+00 +4.8678e+00 +1.1905e+00 +2.4927e+00 -4.6163e+00
56 +9.304617125e+02 +9.304617125e+02 +1.023401713e+03 +1.023401713e+03 -2.8749e+00 -2.4881e+00 +8.1464e-03 +4.4291e+00 -2.2229e+00 +4.4084e+00 +1.7593e+00 -5.3642e-01 +4.4282e+00 -2.3179e+00 +2.5109e+00 -1.9069e-01 -3.1037e+00 -1.3178e-01 -3.9471e+00 +7.0071e-01 +3.7059e+00 +3.3187e+00 +9.5645e-01 +1.1117e+00
599 +5.383082225e+02 +5.383082225e+02 +6.312482225e+02 +6.312482225e+02 -1.4632e+00 -3.3808e+00 -3.3990e+00 +2.1807e+00 +1.8714e+00 +7.6653e-01 +3.3772e+00 +2.2964e+00 +4.4507e+00 +9.7610e-01 -8.7744e-01 -4.9855e+00 +1.8733e+00 -3.4849e-01 +1.3460e+00 +1.1380e+00 +1.1272e+00 -1.2002e+00 -4.2941e+00 -3.9954e+00
3331 +3.582268780e+02 +3.582268780e+02 +4.511668780e+02 +4.511668780e+02 +2.2740e+00 +2.2143e+00 -2.4437e+00 +2.6281e+00 +3.8880e+00 +1.4616e+00 +4.0930e+00 +9.6479e-01 +3.8244e+00 +1.3295e+00 +2.9402e+00 -2.6462e+00 -4.3907e+00 -3.3831e+00 +3.4055e+00 +3.0948e+00 +4.9579e+00 -3.1359e+00 +4.7255e+00 -4.8482e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.208447196e+03 +5.208447196e+03 +5.243797196e+03 +5.243797196e+03 -4.3835e+00 +2.9424e+00 +1.3273e+00 -5.8467e-01 +1.9416e+00 -1.4215e+00 +1.0339e+00 +1.8967e+00 +2.0699e+00 -4.0361e+00 -3.4667e-01 +1.4663e+00 -3.6779e+00 -4.5849e+00 -5.0756e-01 +4.1398e+00 -1.6804e+00 +3.9256e+00 +1.2566e-01 +3.7478e+00
3 +1.887323839e+03 +1.887323839e+03 +1.922673839e+03 +1.922673839e+03 -3.5125e-01 -1.0884e+00 +2.2697e+00 +3.0926e+00 -1.9286e+00 +3.9127e-01 +4.1489e+00 +4.4621e+00 -3.8071e+00 +2.4589e+00 +1.5397e+00 -3.5763e+00 -2.5836e+00 +1.7496e+00 -4.9664e+00 -4.2793e+00 +3.0824e-01 +3.4182e+00 -3.3824e+00 +2.9025e+00
28 +1.148708565e+03 +1.148708565e+03 +1.184058565e+03 +1.184058565e+03 -1.7764e-01 -2.8572e+00 +1.4156e+00 +3.4996e+00 +3.4449e+00 +5.7002e-01 -6.6415e-01 +1.5061e+00 +3.0953e+00 -1.0952e+00 +3.6295e+00 -1.8231e+00 +2.3457e+00 +3.8119e+00 -4.8914e+00 -4.1523e+00 +7.4689e-01 +4.1520e+00 -1.5224e+00 -3.1084e+00
67 +8.719508969e+02 +8.719508969e+02 +9.073008969e+02 +9.073008969e+02 -2.5624e+00 +3.3667e+00 +2.1483e+00 +1.7714e+00 +1.7118e+00 -2.1913e+00 -3.4463e+00 +3.1361e+00 +1.3253e+00 -4.8651e+00 +3.0616e+00 -3.4020e+00 +3.8437e+00 -3.6222e+00 -1.8846e+00 +9.1933e-01 +3.2793e+00 +3.6203e-01 +2.4528e+00 +1.0185e+00
