% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.175590278e+05 +1.175590278e+05 +1.170125278e+05 +1.170125278e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
2 +4.836815007e+04 +4.836815007e+04 +4.782165007e+04 +4.782165007e+04 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
9 +1.402320990e+04 +1.402320990e+04 +1.347670990e+04 +1.347670990e+04 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01
49 +9.969529937e+03 +9.969529937e+03 +9.423029937e+03 +9.423029937e+03 -1.2177e+00 +3.6305e+00 +1.0971e+00 +1.2985e+00 +3.6480e+00 -1.7649e+00 +2.0972e+00 +1.8522e+00 -1.0024e+00 +5.8846e-01
128 +1.681858123e+03 +1.681858123e+03 +1.135358123e+03 +1.135358123e+03 +1.8344e+00 -5.6537e-01 +2.6754e+00 -6.7295e-01 +2.5665e+00 -1.7589e+00 -2.0580e+00 -4.8916e-01 -7.3136e-01 +1.6247e+00
202 +1.545741488e+03 +1.545741488e+03 +9.992414876e+02 +9.992414876e+02 -4.2387e-01 +1.7059e+00 +1.8087e+00 -6.1956e-01 +3.3084e+00 -8.8326e-01 -2.3068e+00 +1.1574e+00 -7.7927e-02 +1.5949e+00
208 +5.790208420e+01 +5.790208420e+01 -4.885979158e+02 -4.885979158e+02 +9.5080e-01 +2.2263e-01 +3.1459e+00 +1.1506e-01 +1.8476e+00 -1.8667e+00 -2.0791e+00 +3.9445e-01 -1.5194e+00 +2.4127e+00
283 +7.453759649e+00 +7.453759649e+00 -5.390462404e+02 -5.390462404e+02 +1.6534e+00 -6.4288e-01 +3.0462e+00 +3.3993e-01 +2.0680e+00 -1.4226e+00 -2.8572e-01 +6.4592e-01 -2.3479e+00 +7.1187e-01
305 +4.747278328e+00 +4.747278328e+00 -5.417527217e+02 -5.417527217e+02 -1.4484e-01 +8.4117e-01 +1.3306e+00 -7.0780e-01 +1.2147e+00 -1.6236e+00 -2.0965e+00 +1.2647e+00 -1.1619e+00 +1.0579e+00
403 +3.706552309e+00 +3.706552309e+00 -5.427934477e+02 -5.427934477e+02 +6.5345e-01 -1.5656e-01 +2.8261e+00 -6.6007e-01 +1.0680e+00 -1.8619e+00 -1.2857e+00 +1.3348e+00 -1.5903e+00 +1.6858e+00
890 +2.346434085e+00 +2.346434085e+00 -5.441535659e+02 -5.441535659e+02 +4.7173e-01 +9.6391e-01 +2.4550e+00 -7.1097e-01 +2.7422e-01 -2.0270e+00 -2.2168e+00 +6.0086e-01 -2.0913e+00 +9.2956e-01
