% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.572859620e+01 +8.572859620e+01 +1.265085962e+02 +1.265085962e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
301 +5.756515434e+01 +5.756515434e+01 +9.834515434e+01 +9.834515434e+01 -3.7752e+00 -6.6276e-01 +9.3016e-02 -2.2908e+00 -2.0405e+00 +1.7264e+00 -2.6147e+00 -6.6396e-01 -3.1194e-01 +1.6239e+00 +5.1113e-01 -1.2473e-01 -1.7766e+00 -4.6474e-01 -1.8164e+00 +6.8649e-01 +1.3292e+00 +1.8492e-01 -4.5145e-01 +1.4841e-01
599 +3.841871602e+01 +3.841871602e+01 +7.919871602e+01 +7.919871602e+01 -3.2737e+00 -7.2620e-01 +1.2322e+00 -2.3270e+00 -2.4689e+00 +7.5519e-01 -3.4508e+00 -3.6871e-01 -8.5007e-01 +3.4550e+00 +1.4636e+00 +1.6565e+00 -1.2390e+00 -4.4666e-01 -2.4429e+00 +1.7764e+00 +1.0644e+00 +1.0015e+00 -6.6805e-01 +9.3949e-01
774 +2.314497694e+01 +2.314497694e+01 +6.392497694e+01 +6.392497694e+01 -3.7025e+00 +1.7024e-01 +2.0570e+00 -2.5763e+00 -3.2569e+00 +1.4975e+00 -4.2160e+00 -1.2633e+00 -5.3343e-01 +3.6840e+00 +2.0514e+00 +9.8321e-01 +3.3408e-01 -1.4019e+00 -2.9458e+00 +3.0039e+00 +1.2888e+00 +1.0800e+00 +1.3129e+00 +1.3322e+00
1053 +1.568877893e+01 +1.568877893e+01 +5.646877893e+01 +5.646877893e+01 -3.8705e+00 -6.8150e-02 +1.7989e+00 -2.8447e+00 -3.0227e+00 +1.2866e+00 -4.8251e+00 -3.7106e-01 -5.3596e-01 +2.4429e+00 +1.5893e+00 -2.4437e-01 -7.1171e-02 -1.9036e+00 -1.5802e+00 +3.0079e+00 +9.7208e-01 +1.1013e-01 +4.8019e-02 +1.6658e+00
1648 +9.671869278e+00 +9.671869278e+00 +5.045186928e+01 +5.045186928e+01 -3.7321e+00 -3.8758e-02 +1.4684e+00 -2.7809e+00 -3.3194e+00 +9.7750e-01 -4.3381e+00 -1.8038e-01 -2.1662e-01 +2.6499e+00 +9.9136e-01 -1.1845e-01 -1.3692e+00 -2.3130e+00 -1.8805e+00 +3.1755e+00 +1.1467e+00 -1.3437e-01 +9.2320e-01 +1.7318e+00
4088 +6.302164066e+00 +6.302164066e+00 +4.708216407e+01 +4.708216407e+01 -4.3600e+00 +5.2006e-02 +1.7867e+00 -3.6867e+00 -3.0082e+00 +1.4536e+00 -3.5003e+00 +8.9653e-02 -1.3937e+00 +2.0369e+00 +1.2541e-01 -9.3487e-01 -2.0990e+00 -2.7090e+00 -9.5121e-01 +2.6030e+00 +1.5401e+00 -9.7036e-01 +1.6766e+00 +2.0138e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.529804431e+01 +8.529804431e+01 +8.369804431e+01 +8.369804431e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
383 +5.291619924e+01 +5.291619924e+01 +5.131619924e+01 +5.131619924e+01 +1.2250e+00 +1.6739e+00 +5.3540e-01 +3.3402e-01 +1.0408e-02 -5.7794e-01 +3.1188e+00 -9.2099e-02 -3.9783e+00 -3.5085e+00 +1.5140e+00 -3.9847e+00 +2.7384e+00 +1.9645e+00 +2.0735e+00 -1.4257e+00 -1.1988e+00 +3.9183e+00 +4.0712e-01 -2.1540e+00
