% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.210002562e+01 +8.210002562e+01 +1.534500256e+02 +1.534500256e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
7 +6.196589965e+01 +6.196589965e+01 +1.333158997e+02 +1.333158997e+02 -3.9335e+00 +4.6190e+00 -4.9537e+00 +2.7491e+00 +3.1730e+00 +3.6869e+00 -4.1556e+00 -1.0022e+00 -2.4013e+00 +3.0007e+00 -6.8586e-01 +4.1065e+00 -3.1815e+00 -2.3620e+00 -3.5446e+00 -3.6393e+00 +3.6929e+00 +7.9705e-01 +4.9860e-01 -3.5505e+00
72 +3.348659693e+01 +3.348659693e+01 +1.048365969e+02 +1.048365969e+02 +2.3864e+00 +3.2406e+00 +9.6528e-01 +1.3966e+00 -4.1652e+00 -1.0480e+00 +1.6094e+00 +2.2975e+00 +3.9075e+00 +1.4337e+00 +2.6903e+00 +8.1446e-01 +5.0808e-01 -1.3305e+00 +4.4243e+00 -3.7046e-01 +1.0295e+00 -1.5703e-01 +3.4486e+00 -2.9059e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.105476916e+01 +9.105476916e+01 -2.641652308e+02 -2.641652308e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
19 +5.243162893e+01 +5.243162893e+01 -3.027883711e+02 -3.027883711e+02 -4.6740e+00 +6.1200e-01 +3.8187e+00 +1.6918e+00 -3.0957e+00 -1.3108e+00 -3.9274e-01 +4.8164e+00 -3.4360e+00 +3.5552e+00 +1.4476e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 +8.9507e-01 -2.7381e+00 -1.1538e+00 +8.2986e-01
175 +3.283909430e+01 +3.283909430e+01 -3.223809057e+02 -3.223809057e+02 +3.7446e-01 +1.8475e+00 +1.0813e+00 -1.3287e-01 +1.8414e+00 -1.2580e+00 +4.9079e-01 -5.6890e+00 +3.0549e+00 -2.6108e+00 +2.2062e+00 +1.8967e+00 +2.8589e+00 -3.0660e+00 +2.2981e+00 +5.6056e+00 +1.0102e+00 -2.4700e-01 +2.0665e+00 -2.8912e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.123818999e+01 +7.123818999e+01 +1.704081900e+02 +1.704081900e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
14 +5.253180296e+01 +5.253180296e+01 +1.517018030e+02 +1.517018030e+02 -4.6226e+00 +3.8517e+00 +4.1329e+00 +2.9618e+00 -4.0129e+00 -2.3813e+00 -1.6464e+00 +1.7973e+00 -3.6345e+00 +2.2123e+00 -3.9324e+00 +1.5376e+00 -5.8261e-02 +2.7905e+00 +2.1504e+00 +4.0372e+00 +3.9092e+00 -1.6584e+00 +1.9875e+00 -3.0219e+00
64 +3.669500830e+01 +3.669500830e+01 +1.358650083e+02 +1.358650083e+02 -3.2413e+00 -1.7162e+00 +3.9884e+00 +2.9555e+00 -4.3284e+00 +1.0739e+00 -9.0018e-03 +2.0371e+00 +2.4570e+00 +2.4610e+00 +9.3342e-01 +2.6550e+00 +1.9494e-01 -4.7940e+00 -2.8362e+00 +7.6209e-01 +5.2238e+00 +4.6593e-01 -7.4271e-01 -4.3597e+00
4483 +2.222096373e+01 +2.222096373e+01 +1.213909637e+02 +1.213909637e+02 +4.6760e-01 +1.0855e+00 -6.0212e+00 -4.4774e-01 -2.2394e+00 +7.1879e-01 +3.4135e+00 +1.4989e+00 +2.8004e+00 -5.0960e+00 -3.1903e+00 +3.0996e+00 +2.3701e+00 +2.1713e+00 +2.9037e+00 -6.9391e-01 +4.9008e+00 +2.1946e+00 -4.9233e+00 +5.3646e-02
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.088915083e+02 +1.088915083e+02 -4.090184917e+02 -4.090184917e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +6.304179693e+01 +6.304179693e+01 -4.548682031e+02 -4.548682031e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
56 +3.788096493e+01 +3.788096493e+01 -4.800290351e+02 -4.800290351e+02 -2.0486e+00 -2.8196e+00 +1.6911e-01 -2.3162e+00 +2.1650e-01 -4.0327e+00 +3.1815e+00 +3.1755e+00 +9.7014e-01 -3.5013e+00 +2.3495e+00 +1.8595e-01 +1.2950e+00 +1.7538e+00 -1.1522e+00 -4.6202e-01 -6.7608e-01 +3.2531e+00 -4.1653e+00 -3.6683e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.982252880e+01 +9.982252880e+01 +4.261252880e+01 +4.261252880e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
7 +6.190916798e+01 +6.190916798e+01 +4.699167982e+00 +4.699167982e+00 -3.9335e+00 +4.6190e+00 -4.9537e+00 +2.7491e+00 +3.1730e+00 +3.6869e+00 -4.1556e+00 -1.0022e+00 -2.4013e+00 +3.0007e+00 -6.8586e-01 +4.1065e+00 -3.1815e+00 -2.3620e+00 -3.5446e+00 -3.6393e+00 +3.6929e+00 +7.9705e-01 +4.9860e-01 -3.5505e+00
51 +3.853609529e+01 +3.853609529e+01 -1.867390471e+01 -1.867390471e+01 +2.9847e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 -5.5841e+00 +4.7287e+00 -2.3918e+00 -4.0635e+00 -1.2950e+00 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 -1.8865e+00 -3.0524e+00 -2.7408e+00 -4.7744e+00 -2.7234e+00 -6.4301e-01
94 +1.883286244e+01 +1.883286244e+01 -3.837713756e+01 -3.837713756e+01 -2.4952e+00 -3.1438e+00 -3.3016e+00 +2.9618e+00 -4.1769e+00 -5.1914e+00 -2.6218e+00 -6.6252e-01 +9.6336e-01 +5.6893e+00 -2.5167e+00 +3.8099e+00 -4.9365e+00 +3.7422e+00 -2.4975e+00 +4.0372e+00 +3.9092e+00 +3.9282e+00 +1.9875e+00 -3.0219e+00
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.875423325e+01 +6.875423325e+01 +4.097423325e+01 +4.097423325e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
6 +5.845457871e+01 +5.845457871e+01 +3.067457871e+01 +3.067457871e+01 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
140 +3.483225206e+01 +3.483225206e+01 +7.052252056e+00 +7.052252056e+00 +4.3238e+00 -2.8129e+00 -3.9371e+00 -5.0632e+00 -5.4457e+00 -4.9183e+00 -9.8267e-01 -4.3564e-01 -4.8803e+00 -2.0817e+00 -9.8671e-01 -2.9833e+00 -3.3606e+00 +8.7097e-01 +2.2237e+00 -5.8807e+00 -2.0008e+00 +4.7542e+00 +2.4582e+00 -2.8092e+00
1935 +2.481072456e+01 +2.481072456e+01 -2.969275437e+00 -2.969275437e+00 +3.7446e-01 +2.7386e+00 -8.6906e-01 +5.0704e+00 +7.1116e-01 -9.8513e-01 +1.3082e-02 +1.7477e+00 -1.1847e+00 +4.0320e+00 -3.8698e+00 -1.3278e+00 +1.9077e+00 -7.1785e-01 -4.1868e+00 -4.0245e+00 +2.1887e+00 +3.4568e+00 -3.4026e-01 +3.4618e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150404727e+02 +1.150404727e+02 +6.633047271e+01 +6.633047271e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
