% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.246196549e+03 +6.246196549e+03 +5.784106549e+03 +5.784106549e+03 +4.1720e+00 +3.4473e+00 +1.7615e+00 +2.5373e+00 -4.3582e+00 +1.6364e+00 +4.4891e+00 -2.5083e-02 -3.0442e-01 +1.3319e-01 -3.5341e+00 +1.3764e+00 +3.0356e+00 -2.8880e+00 -2.9764e+00 +2.0843e+00 +1.2028e+00 -4.2681e+00 +1.3648e+00 +5.0448e-01
3 +1.602673064e+03 +1.602673064e+03 +1.140583064e+03 +1.140583064e+03 -1.2063e-01 -2.0491e+00 -4.3966e-01 -2.2869e-01 -3.4626e+00 +1.1074e+00 +2.7992e+00 +4.0211e+00 -1.6118e+00 +9.9404e-03 +6.0248e-01 +2.9750e+00 -2.5832e+00 +1.1941e+00 -1.8132e+00 -3.3985e+00 +8.0501e-01 -7.7163e-01 -2.2770e+00 -4.9953e+00
46 +9.744684063e+02 +9.744684063e+02 +5.123784063e+02 +5.123784063e+02 -4.6416e+00 +2.2326e+00 -3.8048e+00 -8.0294e-01 -8.7310e-01 -1.9466e+00 +1.9585e-01 +1.4893e-01 -2.4740e+00 -3.9486e-01 -4.4204e-01 -9.9963e-01 -3.4895e+00 -3.2478e+00 -2.2972e+00 -4.2808e+00 -1.1010e+00 -2.0051e+00 +3.2597e+00 +8.0343e-01
4795 +5.822029555e+02 +5.822029555e+02 +1.201129555e+02 +1.201129555e+02 +3.2671e+00 -1.8947e+00 -1.4882e+00 +5.1799e-01 -2.1999e-01 +8.9155e-01 +9.7430e-01 -1.2830e-01 -2.4173e+00 +1.7751e+00 +2.8318e+00 -4.5176e+00 -1.7946e+00 -4.1619e+00 -2.2428e+00 -4.3667e+00 +6.7518e-01 +4.5102e+00 +2.5902e+00 +6.4464e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.043306653e+04 +1.043306653e+04 +1.051072653e+04 +1.051072653e+04 -3.9742e+00 +3.7795e+00 -3.5598e+00 -2.5588e+00 -8.2562e-01 -1.8753e+00 +1.5008e+00 +6.0768e-01 -9.4843e-01 -2.4364e+00 -2.0080e+00 +1.3610e+00 +4.7691e+00 +3.1000e+00 -3.6800e+00 -6.9691e-01 -4.4862e+00 -3.9628e+00 -3.8120e+00 +2.9630e+00
2 +6.367541086e+03 +6.367541086e+03 +6.445201086e+03 +6.445201086e+03 -3.8761e+00 +2.3599e+00 +5.5887e-01 -6.8871e-01 -3.9537e+00 -3.9618e+00 +7.8462e-01 +1.2740e+00 +4.8655e+00 -4.0354e+00 -3.6770e-01 -1.4767e+00 -2.0295e-01 +4.9500e-01 +2.5120e+00 -1.4140e-01 -4.3364e+00 -3.2755e+00 +4.3356e-01 -4.4164e+00
5 +5.568121914e+03 +5.568121914e+03 +5.645781914e+03 +5.645781914e+03 +1.0486e-01 +2.5149e+00 +2.4877e+00 +4.6084e+00 -8.6415e-01 -4.9261e+00 +3.3363e+00 +4.8748e-01 +2.9800e+00 +3.3362e+00 +2.7389e+00 -2.1836e+00 +9.7408e-01 +4.1146e+00 -2.9691e+00 +2.6032e+00 -3.9401e+00 -5.4905e-01 +9.7977e-02 +2.4615e+00
10 +2.370855658e+03 +2.370855658e+03 +2.448515658e+03 +2.448515658e+03 +3.3638e+00 +4.8047e+00 +3.2638e+00 -2.7464e+00 -4.9745e+00 +1.3238e-01 -3.3957e-01 -9.8965e-01 -6.1052e-01 +8.7017e-01 -2.1777e+00 +1.8251e+00 +6.5942e-01 +5.7299e-01 -7.1832e-02 -1.9931e+00 -3.4310e-01 +1.1450e+00 -4.8858e+00 +3.5016e+00
15 +1.166134784e+03 +1.166134784e+03 +1.243794784e+03 +1.243794784e+03 -1.5772e+00 -4.0592e+00 -1.0355e+00 -2.5196e+00 +6.1089e-01 +1.4424e+00 -1.4272e+00 +3.6511e+00 +4.4925e-01 +1.4501e+00 -4.0070e+00 +1.1422e+00 -3.6927e+00 +3.3503e+00 -1.4105e+00 -2.6139e+00 +2.0583e-01 -2.4064e+00 +1.2901e+00 +1.3245e+00
65 +8.250919590e+02 +8.250919590e+02 +9.027519590e+02 +9.027519590e+02 +3.8633e-01 -3.4686e+00 -1.4122e-01 +4.9520e+00 +7.6084e-01 -1.1938e+00 -4.0890e+00 -9.1042e-02 -3.3741e-01 +3.4986e+00 +1.0209e+00 +3.7641e+00 -8.8519e-01 -1.9210e+00 -3.6257e+00 +3.1501e+00 -1.4375e+00 -4.3246e+00 +2.9787e+00 -4.9066e+00
1306 +5.602484755e+02 +5.602484755e+02 +6.379084755e+02 +6.379084755e+02 -3.6374e-01 +1.8228e+00 -2.9381e+00 +3.6966e+00 -1.4145e-01 +6.4174e-01 -9.8289e-03 +3.1786e+00 -2.4491e+00 -3.5921e+00 -4.0292e+00 +1.2335e+00 +2.3795e-01 -5.4001e-01 +2.5871e+00 +1.6069e-01 +3.2934e-01 -2.1010e+00 +7.0603e-01 -7.3614e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.804363033e+03 +1.804363033e+03 +1.920043033e+03 +1.920043033e+03 +3.0939e-01 -3.3453e+00 -7.5250e-01 +5.8464e-01 -4.6124e+00 +4.1853e+00 -4.2875e+00 -2.0707e+00 -4.1889e+00 -2.1100e+00 -1.7061e+00 +3.5382e+00 -4.8792e+00 +2.5573e-01 +1.7038e+00 +4.6717e+00 -2.2425e+00 +2.3645e+00 -1.6891e+00 -4.6003e+00
7 +1.321165853e+03 +1.321165853e+03 +1.436845853e+03 +1.436845853e+03 -9.3478e-01 +3.7736e+00 -2.0421e+00 -1.3590e+00 -3.5580e+00 -4.6229e+00 -9.6909e-01 +2.3899e+00 -3.9814e-01 -1.0570e+00 -1.4274e+00 -8.7432e-01 +3.4040e+00 -3.7909e+00 +2.1766e+00 -2.9868e+00 +1.2296e+00 +1.0530e+00 +3.3875e+00 +3.9198e+00
139 +8.552021888e+02 +8.552021888e+02 +9.708821888e+02 +9.708821888e+02 -4.4337e+00 +3.7999e+00 -2.8454e+00 +2.2975e+00 +3.3856e+00 +1.1019e+00 -2.0721e+00 -1.5180e-01 +1.4823e+00 -4.4135e+00 -1.3345e+00 -3.8021e+00 -4.7078e-01 +1.7439e+00 -1.6386e+00 -4.6564e+00 -2.5970e+00 +2.2335e+00 +1.3863e+00 -2.1243e+00
3548 +6.287546752e+02 +6.287546752e+02 +7.444346752e+02 +7.444346752e+02 +1.5722e+00 -1.9084e-01 -2.8893e+00 +1.4924e+00 +4.0118e+00 -2.0114e-01 +2.1898e-01 +4.1413e+00 +3.9531e-01 -4.2428e+00 +6.6282e-01 +2.1898e+00 +3.1307e+00 +1.9274e+00 -2.0085e-02 -1.2437e+00 -3.6868e+00 +1.2407e+00 +2.8522e+00 -7.6648e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.490168663e+03 +8.490168663e+03 +8.486458663e+03 +8.486458663e+03 +2.6170e+00 +2.4943e+00 +3.5018e+00 +4.2689e+00 +4.5012e+00 +4.6784e+00 +4.4749e+00 +2.0928e-01 +1.1311e+00 +2.0562e+00 -3.4628e+00 +2.6889e+00 -2.8871e+00 -3.3712e+00 -4.3220e+00 -1.4105e+00 +3.4394e+00 -1.2309e+00 -3.8559e+00 +2.2254e+00
