% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.432705803e+01 +7.432705803e+01 +2.197705803e+01 +2.197705803e+01 +8.7532e-01 -2.4486e+00 -5.0080e-02 +9.8007e-01 +2.7278e+00 +2.4705e+00 -2.4977e-01 -2.7048e+00 -7.9613e-01 -3.2840e+00 -1.5282e+00 +8.5521e-01 +1.4376e+00 +2.1297e+00 -4.1957e+00 +7.3763e-01 +1.8235e+00 +4.5275e+00 +2.6338e+00 +1.2345e+00
38 +4.699261339e+01 +4.699261339e+01 -5.357386613e+00 -5.357386613e+00 -5.0409e-01 +2.4622e+00 -5.9938e-01 -1.5740e+00 +1.7510e+00 -4.0110e-01 -3.6748e+00 +3.3927e+00 +4.8316e-01 -4.0697e+00 +3.1658e+00 -7.2951e-01 -9.6374e-01 +2.2335e+00 +8.0531e-01 -1.4265e+00 +3.3954e+00 +1.4718e+00 +4.3269e+00 +2.8279e+00
895 +3.895027936e+01 +3.895027936e+01 -1.339972064e+01 -1.339972064e+01 -1.9603e+00 -4.1091e-01 -2.5499e+00 -3.7586e+00 -3.3471e+00 +1.5222e+00 +1.2849e+00 -4.7261e+00 -9.6602e-01 -4.6956e+00 +4.1327e+00 -4.9709e-01 +2.4474e+00 -1.4743e+00 +4.9271e+00 -5.3797e-01 -4.2546e+00 -4.3145e+00 +1.5180e-01 -2.9244e+00
991 +2.370383021e+01 +2.370383021e+01 -2.864616979e+01 -2.864616979e+01 +5.3754e-01 -2.0024e+00 +2.1114e+00 +1.5741e+00 -3.3755e+00 +1.2415e+00 -1.7149e+00 -3.8213e+00 +2.7742e+00 -2.3660e+00 -3.1328e+00 -2.2727e+00 +1.2855e+00 +9.3909e-01 -1.4489e+00 +7.2926e-01 -1.2778e+00 +1.8432e+00 +3.5795e+00 -2.7831e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.706253067e+01 +8.706253067e+01 -9.247746933e+01 -9.247746933e+01 -2.2854e+00 -3.1624e+00 -4.3957e+00 +8.7580e-01 -2.5306e+00 +2.3295e+00 +3.5059e-01 +2.2254e+00 -4.8182e-01 +4.0185e+00 -3.8778e-01 +2.8322e+00 +1.0751e+00 +3.2412e+00 +3.4293e+00 +1.7478e-02 +4.4526e+00 +1.4710e+00 +1.4110e+00 +2.2150e+00
14 +4.945460281e+01 +4.945460281e+01 -1.300853972e+02 -1.300853972e+02 +1.3728e+00 -2.0737e+00 -1.4908e+00 +4.3982e+00 +1.9233e+00 +3.7527e+00 +4.2297e+00 +2.8714e+00 -2.7983e+00 +4.6256e+00 -5.0261e-01 +1.7561e+00 +3.0791e+00 +3.4428e+00 -1.0855e+00 -3.9667e+00 -4.3205e+00 +7.7546e-01 -1.7402e+00 -1.7720e+00
183 +2.789437310e+01 +2.789437310e+01 -1.516456269e+02 -1.516456269e+02 -1.0243e+00 +1.1682e-01 -3.6539e+00 +2.2943e+00 +4.5616e+00 -2.3449e+00 +2.4422e+00 +3.2223e+00 -3.3662e+00 -1.5083e+00 -4.5077e+00 +1.7706e+00 -4.2603e+00 +4.0564e+00 +1.0847e+00 +2.5261e+00 +7.7976e-02 +3.4639e+00 +2.1144e+00 +4.6370e+00
189 +2.213911296e+01 +2.213911296e+01 -1.574008870e+02 -1.574008870e+02 +8.1558e-01 -1.9285e+00 -1.6561e+00 +2.7257e+00 +2.4571e+00 +1.1586e+00 +1.0923e+00 +4.9673e+00 -1.9203e+00 +4.4745e+00 -1.3676e+00 -3.3670e+00 +4.0039e+00 +3.2475e+00 +1.0605e+00 +1.2204e+00 -4.0111e+00 +4.7797e+00 +3.3593e+00 -3.4796e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.179590061e+02 +2.179590061e+02 +2.952690061e+02 +2.952690061e+02 +4.2038e+00 -9.2014e-01 -4.9466e-01 +3.4196e+00 +1.3597e+00 +1.1689e+00 -2.2842e+00 -1.5358e+00 -2.7881e+00 +4.6083e+00 -8.0267e-01 -6.0546e-01 -1.4434e+00 -1.7475e+00 -3.9056e+00 +4.5641e+00 +3.8372e+00 +3.6733e-01 -4.7681e+00 -4.2836e+00
4 +8.803731682e+01 +8.803731682e+01 +1.653473168e+02 +1.653473168e+02 -1.1360e+00 +4.5251e+00 +1.8907e+00 -5.3059e-01 +9.4098e-01 +4.8291e+00 +2.6999e+00 +4.5216e+00 +1.2253e-01 -1.3483e+00 +3.5030e+00 +4.6946e+00 +4.5846e+00 -2.2811e+00 -3.5263e+00 +5.9710e-01 +3.5877e-01 +3.7592e+00 +4.2491e-01 -2.5649e+00
9 +3.840523673e+01 +3.840523673e+01 +1.157152367e+02 +1.157152367e+02 +7.6397e-01 +1.5398e+00 +1.2694e+00 +2.0494e+00 +1.1096e+00 -1.0959e+00 +3.7804e-02 +1.9123e+00 -1.7216e+00 +3.5802e+00 -1.9221e+00 +4.0857e+00 +2.1096e+00 +8.5380e-01 +2.0590e+00 +1.1188e+00 -4.3831e+00 +2.3944e-01 +3.4599e+00 +2.1943e+00
2044 +2.456986472e+01 +2.456986472e+01 +1.018798647e+02 +1.018798647e+02 +1.5698e+00 -9.3291e-01 -1.5966e+00 -4.8936e+00 -3.2693e+00 -3.2512e+00 -3.3389e+00 +2.3909e+00 -2.2381e+00 +2.9552e+00 -1.1808e-01 +1.4377e+00 +2.8289e+00 +3.1343e+00 +6.9874e-01 +3.5482e+00 -3.8493e+00 +1.3181e+00 +2.2298e+00 +6.4590e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.111073680e+02 +2.111073680e+02 +2.510273680e+02 +2.510273680e+02 +4.4170e-01 -4.2196e+00 -2.7445e+00 +3.0786e+00 -6.8981e-03 -4.9117e-01 -5.2038e-01 -3.7114e+00 -3.6932e+00 +2.5107e+00 +1.6719e+00 +3.0522e+00 -7.0679e-01 -1.8872e+00 +1.1857e-01 +1.3054e+00 +2.2810e+00 +2.1636e+00 +1.9747e-01 -5.9488e-01
2 +1.259629177e+02 +1.259629177e+02 +1.658829177e+02 +1.658829177e+02 -1.9554e+00 +1.5326e+00 -8.0129e-01 -2.0368e+00 -1.4281e-01 -1.5920e+00 -3.4143e+00 +1.9702e+00 +2.0598e+00 -1.1927e+00 +2.0632e-01 +4.0086e+00 -4.2675e+00 +3.6299e+00 +1.0623e+00 +2.5243e+00 -3.6946e+00 +2.4233e+00 +1.0773e+00 +4.0180e+00
3 +7.197005020e+01 +7.197005020e+01 +1.118900502e+02 +1.118900502e+02 +8.6272e-01 +1.4109e+00 +4.3543e+00 +2.4284e+00 -8.6039e-01 +4.6482e+00 +2.1445e+00 -2.3256e+00 +4.0283e+00 -4.2149e+00 +4.7522e+00 -2.0306e+00 +3.4591e+00 -3.1555e+00 -3.3029e+00 +3.3126e+00 -1.4793e+00 -3.9197e+00 -9.5593e-01 -3.1912e+00
16 +6.023904450e+01 +6.023904450e+01 +1.001590445e+02 +1.001590445e+02 +1.8701e+00 -2.6296e+00 -1.5397e+00 -1.4029e+00 +1.2246e+00 +2.4036e+00 +2.0177e+00 -2.9864e+00 +1.5324e-01 +6.4186e-01 +4.0171e+00 -1.1742e+00 +1.6181e+00 +2.8210e-01 -4.9976e+00 -2.6036e+00 -3.7888e+00 -3.4378e+00 -4.8401e+00 -2.7423e+00
73 +3.674275236e+01 +3.674275236e+01 +7.666275236e+01 +7.666275236e+01 +4.7110e+00 -2.9725e+00 -5.4193e-01 -4.9242e+00 -3.5113e+00 -2.8200e+00 -2.0112e+00 -3.5620e+00 +1.9761e+00 +2.8702e+00 +2.4564e+00 -3.2095e+00 +1.8524e-01 -9.1525e-01 -1.4650e+00 -2.5141e+00 -2.7547e+00 -3.1864e+00 +1.3101e+00 +1.5461e+00
3257 +2.314355121e+01 +2.314355121e+01 +6.306355121e+01 +6.306355121e+01 +2.1426e+00 -1.8637e+00 -4.3667e+00 -2.6051e+00 -3.8025e+00 +3.6806e+00 +1.1185e+00 -4.1579e+00 +4.1772e+00 +1.9893e+00 +2.6927e+00 +3.7293e-01 -9.3663e-01 +1.1343e-01 +5.7728e-01 -1.3303e-01 +1.3378e+00 +3.9814e+00 +7.4276e-01 -2.5734e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.875916215e+02 +1.875916215e+02 +1.309816215e+02 +1.309816215e+02 -1.2430e+00 +4.8423e+00 +7.2893e-01 -3.1665e+00 +4.9510e+00 -2.7668e+00 +1.1507e+00 -3.6043e+00 +1.1530e+00 +1.7015e+00 +5.1151e-03 +3.6118e+00 -4.6977e+00 +3.7728e+00 +1.0512e+00 -3.6194e+00 +1.8253e+00 -2.0562e+00 +8.3967e-01 -5.8739e-01
8 +1.050900559e+02 +1.050900559e+02 +4.848005585e+01 +4.848005585e+01 +1.0287e+00 +1.0431e+00 -5.5681e-01 +2.9026e+00 -1.2848e+00 +1.7724e+00 +2.3573e+00 +9.2812e-01 -2.0514e+00 -2.2359e+00 +7.6496e-01 -2.7700e-01 +4.0097e+00 +2.8147e+00 +3.3371e+00 -2.2141e+00 +7.7625e-02 +4.3259e+00 +6.3844e-01 -1.2633e+00
12 +4.339839842e+01 +4.339839842e+01 -1.321160158e+01 -1.321160158e+01 -3.9907e+00 +1.8004e+00 -5.0268e-01 -1.0838e+00 -2.0643e+00 -2.6868e+00 +8.4471e-01 -3.4820e+00 +7.5768e-01 -6.3451e-01 -1.9075e+00 +2.9290e+00 +9.5392e-01 -1.5802e+00 -2.8793e+00 +1.5000e+00 +1.8311e-01 -6.7563e-01 +1.2199e+00 +1.4732e+00
82 +3.691707663e+01 +3.691707663e+01 -1.969292337e+01 -1.969292337e+01 -3.9147e+00 +2.1098e+00 -5.3037e-01 -7.4836e-01 -1.9827e+00 -2.2262e+00 +1.0005e+00 -3.6702e+00 +1.1166e+00 +3.7253e+00 -3.2576e-01 +2.0391e+00 -1.7039e+00 -3.6134e+00 +1.6207e+00 +3.0510e+00 +1.2452e+00 +2.2972e+00 -4.4202e+00 +4.8529e+00
1119 +2.324899301e+01 +2.324899301e+01 -3.336100699e+01 -3.336100699e+01 +3.0894e-01 -5.4170e-01 +2.6717e+00 -1.5253e+00 +9.8307e-01 +4.5435e+00 -4.2764e-01 -3.2290e+00 -4.7317e+00 +1.6315e+00 -3.5167e+00 +1.6837e+00 +2.7204e+00 -2.8776e-01 -5.1445e-01 -3.4163e-01 -3.0430e+00 +8.9319e-01 -1.8382e+00 -3.4279e+00
% function evaluation | noise-free fitness - Fopt (5.134000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.862666649e+02 +3.862666649e+02 +4.376066649e+02 +4.376066649e+02 +3.8959e+00 -2.6185e+00 -4.2287e+00 -4.4883e+00 +2.3265e+00 -4.3109e+00 +1.4439e+00 +1.4148e+00 -1.0698e-01 -3.0549e+00 -3.8581e+00 +3.7223e+00 +2.3302e+00 -4.4124e+00 +1.6204e+00 +3.9218e-01 +3.2920e+00 -4.2279e-01 -1.7591e+00 +6.2168e-01
2 +1.638700310e+02 +1.638700310e+02 +2.152100310e+02 +2.152100310e+02 -4.9687e+00 +4.8196e+00 -3.4841e-01 +4.2694e+00 -2.3370e+00 -1.8525e+00 -3.1905e+00 +4.2146e+00 +3.6587e+00 +3.2934e+00 -3.3762e-01 -3.1236e+00 -4.3890e+00 +1.4756e+00 +1.6289e+00 -3.1556e+00 +3.2983e+00 -4.7705e+00 -2.0877e+00 +6.0576e-01
3 +1.163621507e+02 +1.163621507e+02 +1.677021507e+02 +1.677021507e+02 +1.0161e+00 +3.9158e+00 -2.8031e+00 +2.5334e+00 +3.2531e+00 -3.0301e+00 +4.1245e+00 -2.5428e+00 +2.2088e+00 -1.7790e+00 -1.6783e+00 +2.5557e+00 -3.9442e-01 +2.1731e+00 +3.4440e+00 +4.6671e+00 +1.7405e+00 -4.5746e+00 -4.5675e+00 +1.4868e+00
10 +4.916295602e+01 +4.916295602e+01 +1.005029560e+02 +1.005029560e+02 -3.1076e+00 +1.5187e+00 +4.8571e+00 +3.7139e+00 +1.6249e+00 +2.2234e+00 -4.1446e+00 -2.6023e+00 -1.0394e+00 -4.6769e+00 +3.4417e-01 -1.6705e+00 +9.0871e-01 -3.0963e+00 -5.6412e-01 -2.7018e+00 +9.7221e-01 +2.6155e+00 -6.2394e-01 +2.0429e+00
112 +3.928620627e+01 +3.928620627e+01 +9.062620627e+01 +9.062620627e+01 +4.0686e+00 -4.2722e+00 +4.3308e+00 +3.6600e+00 -3.3299e+00 +2.9131e+00 -3.3263e+00 -2.7380e+00 -3.7826e-01 -4.0927e+00 -3.1355e+00 +1.9957e+00 -3.4527e+00 -4.7692e+00 -1.7564e+00 +1.9831e+00 -2.2717e+00 -3.4399e+00 -4.6122e+00 -1.8968e+00
1460 +2.402900446e+01 +2.402900446e+01 +7.536900446e+01 +7.536900446e+01 -3.5116e+00 -4.5565e+00 +1.3718e+00 +4.3220e+00 -1.2255e+00 +3.3369e+00 -8.8258e-01 +3.3391e+00 -2.7802e+00 -1.1428e+00 +1.9567e+00 +2.6024e+00 -1.7334e-01 -4.2227e+00 +3.3872e-01 +3.1685e+00 -3.7729e-01 +3.8323e+00 -3.2591e-01 +2.7914e+00
% function evaluation | noise-free fitness - Fopt (-1.244000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.215349783e+02 +1.215349783e+02 -2.865021737e+00 -2.865021737e+00 -4.1489e+00 -2.6019e+00 -1.1513e+00 -4.0803e+00 +1.7439e+00 -4.1532e+00 +2.4055e+00 +4.8086e-01 +3.1052e-01 +2.8195e+00 +4.1082e+00 +7.1266e-01 -1.4955e+00 -1.1819e+00 -9.8770e-01 -2.6084e+00 -2.5018e+00 +4.2373e+00 -1.2271e+00 +4.0038e+00
3 +9.446949270e+01 +9.446949270e+01 -2.993050730e+01 -2.993050730e+01 -2.0386e+00 +3.1374e+00 -4.0682e+00 +2.6327e+00 -8.7713e-01 +2.9806e+00 +1.8887e+00 -6.8049e-02 -2.8759e+00 -1.6075e+00 -2.2113e-01 +9.7587e-02 -1.5827e+00 -3.4201e+00 +1.8235e+00 -1.0037e+00 -1.5253e+00 -2.1953e+00 -1.5883e-01 -4.3212e+00
7 +5.147355523e+01 +5.147355523e+01 -7.292644477e+01 -7.292644477e+01 -3.7659e+00 -2.4932e+00 +1.8652e+00 -4.0502e+00 -2.9791e+00 -3.3543e+00 -5.0553e-01 +1.6979e+00 -2.8769e+00 +4.3727e+00 +3.4715e-01 +2.2323e+00 +2.8762e+00 -4.0147e+00 -9.2229e-03 -2.8770e+00 +1.2184e+00 -2.9105e+00 +5.9117e-01 -1.6737e+00
90 +3.873359342e+01 +3.873359342e+01 -8.566640658e+01 -8.566640658e+01 +2.1464e+00 +4.4815e+00 -1.6646e+00 +1.5543e+00 -4.6197e+00 +8.4055e-01 +4.4682e-01 +1.1713e+00 -2.1839e+00 -6.6140e-01 +7.3883e-01 -4.9374e+00 +1.2858e+00 -4.6587e+00 +2.5670e+00 -3.1052e+00 +4.8681e-01 -4.0663e+00 +4.0158e+00 +1.1820e+00
1642 +2.253158580e+01 +2.253158580e+01 -1.018684142e+02 -1.018684142e+02 +2.1380e+00 +4.4148e+00 +2.0438e+00 -3.1957e+00 +2.3893e-01 -2.1853e+00 +8.7073e-02 +1.8214e+00 -1.7570e+00 +4.7057e+00 +2.1761e+00 -4.1107e+00 +1.3421e+00 +3.2820e+00 -1.0097e+00 -3.3616e+00 -1.7883e+00 -4.8774e-01 +3.5786e+00 -2.6697e-01
% function evaluation | noise-free fitness - Fopt (6.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
