% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.432854601e+03 +3.432854601e+03 +3.462824601e+03 +3.462824601e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
8 +2.429394881e+03 +2.429394881e+03 +2.459364881e+03 +2.459364881e+03 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
228 +1.582863116e+03 +1.582863116e+03 +1.612833116e+03 +1.612833116e+03 +8.0375e-01 -3.0887e+00 -5.6985e+00 +3.0847e-02 -5.7410e-01 +2.5493e+00 -2.4518e+00 -2.3532e+00 -6.6961e-01 -1.5310e+00 +3.1746e+00 +1.1522e-02 +1.3850e+00 +9.9754e-01 +3.9130e-01 -3.9168e-01 -3.1116e+00 +2.6116e+00 +1.6444e+00 -2.7192e+00
731 +8.936395483e+02 +8.936395483e+02 +9.236095483e+02 +9.236095483e+02 +6.2029e-01 -1.2983e+00 -1.7637e+00 -3.5965e+00 +4.7754e+00 +2.7764e+00 -2.7692e+00 -3.1087e+00 +2.7176e-01 -3.9932e+00 +7.8831e-01 -2.7858e+00 +2.8468e+00 +2.2345e+00 -2.1856e+00 +2.1249e+00 -1.7361e+00 -1.7811e+00 +2.8859e+00 -1.9847e+00
1343 +4.464059593e+02 +4.464059593e+02 +4.763759593e+02 +4.763759593e+02 +8.5979e-01 -1.7178e+00 -2.8576e+00 -1.6172e+00 +2.9868e+00 +2.9152e+00 -3.1152e+00 -2.8627e+00 +7.5922e-01 -1.3804e+00 +1.5738e+00 -2.0048e+00 +5.0499e+00 +2.6321e+00 -8.6300e-01 +2.8368e+00 -2.7151e+00 -7.5300e-01 +2.6332e+00 -2.4059e+00
1636 +3.551805338e+02 +3.551805338e+02 +3.851505338e+02 +3.851505338e+02 +8.4699e-01 -2.8415e+00 -3.0866e+00 -2.6599e+00 +3.5643e+00 +3.1159e+00 -3.7237e+00 -2.3186e+00 +5.4546e-01 -1.3667e+00 +2.7219e-01 -2.2476e+00 +3.7452e+00 +2.7097e+00 -1.2275e+00 +3.6774e+00 -2.6530e+00 -9.5673e-01 +2.1013e+00 -2.4134e+00
1802 +2.314863603e+02 +2.314863603e+02 +2.614563603e+02 +2.614563603e+02 +5.9462e-01 -2.3329e+00 -2.8559e+00 -2.0343e+00 +3.1301e+00 +3.1871e+00 -3.5352e+00 -2.7087e+00 +6.9596e-01 -2.1194e+00 +8.5771e-01 -2.0583e+00 +3.4034e+00 +2.6045e+00 -1.4098e+00 +2.5655e+00 -2.4395e+00 -8.5700e-01 +1.8508e+00 -2.9782e+00
2576 +1.582274118e+02 +1.582274118e+02 +1.881974118e+02 +1.881974118e+02 +9.2376e-01 -2.1520e+00 -3.0077e+00 -1.8907e+00 +2.9959e+00 +3.3058e+00 -3.9533e+00 -2.7504e+00 +7.3347e-01 -1.5849e+00 +1.0860e+00 -1.6249e+00 +4.0682e+00 +2.6186e+00 -1.1397e+00 +2.5891e+00 -2.7563e+00 -9.6862e-01 +1.9091e+00 -3.1421e+00
3140 +9.854310333e+01 +9.854310333e+01 +1.285131033e+02 +1.285131033e+02 +8.5202e-01 -1.9326e+00 -3.2147e+00 -2.0093e+00 +3.1289e+00 +3.3762e+00 -3.8928e+00 -2.7611e+00 +7.1658e-01 -1.7957e+00 +1.2167e+00 -1.7056e+00 +3.9167e+00 +2.5638e+00 -1.3714e+00 +2.5930e+00 -2.6785e+00 -8.7358e-01 +1.7888e+00 -3.2254e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.930477516e+03 +3.930477516e+03 +3.878767516e+03 +3.878767516e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
24 +2.465937491e+03 +2.465937491e+03 +2.414227491e+03 +2.414227491e+03 -3.2413e+00 +2.2176e+00 -2.6514e-01 -3.4728e+00 -1.5888e+00 +1.0739e+00 -3.0825e+00 +2.3843e+00 -2.5715e+00 +4.1742e+00 -2.3094e+00 +2.6550e+00 -3.1134e+00 -2.1250e+00 -4.0889e+00 +7.6209e-01 +1.8336e+00 +4.6593e-01 -7.4271e-01 +1.4444e+00
476 +1.545704547e+03 +1.545704547e+03 +1.493994547e+03 +1.493994547e+03 +2.1755e+00 -2.0483e-01 -3.0734e+00 -5.3797e+00 +3.0623e+00 +6.1537e-01 -1.4187e+00 +2.2478e+00 -3.7684e+00 -2.3890e-01 +3.3725e+00 -2.1754e+00 +1.0454e+00 -6.3649e-01 -7.9417e-01 -1.4188e+00 +4.9594e-02 +1.8482e+00 +6.2699e+00 +3.0846e+00
985 +9.851673976e+02 +9.851673976e+02 +9.334573976e+02 +9.334573976e+02 +3.4288e+00 -3.6906e-01 -2.4298e+00 -3.8601e+00 +1.2142e+00 +3.3160e-01 -4.7317e+00 +2.2174e+00 -3.6387e+00 -2.4860e-01 +2.5573e+00 +2.7304e+00 +5.1267e+00 -1.8163e+00 -1.6936e+00 +1.5407e+00 -1.6882e+00 +2.2210e+00 +1.0415e+00 +2.9000e+00
1353 +6.049371350e+02 +6.049371350e+02 +5.532271350e+02 +5.532271350e+02 +3.4738e+00 +2.4585e+00 -2.7078e+00 -4.1688e+00 +2.2472e+00 +1.9114e+00 -2.3407e+00 +2.4808e+00 -3.9136e+00 -7.2092e-01 +4.7732e+00 +1.6683e+00 +3.1662e+00 +1.6946e+00 -1.2428e+00 +2.4966e+00 -2.6327e+00 +2.6050e+00 +2.3880e+00 +2.9248e+00
1878 +3.762790474e+02 +3.762790474e+02 +3.245690474e+02 +3.245690474e+02 +2.5095e+00 +2.5012e+00 -4.5157e+00 -3.7202e+00 +1.5987e+00 +1.6899e+00 -2.9009e+00 +3.0221e+00 -3.4873e+00 +3.3891e-01 +4.2275e+00 +1.9773e+00 +1.7786e+00 +5.5523e-01 -1.9530e+00 +2.4157e+00 -4.7367e+00 +2.7383e+00 +1.9115e+00 +2.9453e+00
