% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.365972603e+07 +4.365972603e+07 +4.365967109e+07 +4.365967109e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +3.515916531e+07 +3.515916531e+07 +3.515911037e+07 +3.515911037e+07 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.762089216e+07 +1.762089216e+07 +1.762083722e+07 +1.762083722e+07 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +7.864035327e+06 +7.864035327e+06 +7.863980387e+06 +7.863980387e+06 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
13 +2.294550085e+06 +2.294550085e+06 +2.294495145e+06 +2.294495145e+06 -4.1448e+00 -2.3752e+00 +3.0101e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 -1.1391e-01 +7.8525e-01 -2.6272e+00 -4.1151e-01 +4.6309e+00 +4.6806e-01 +2.1136e-01 -2.6841e+00 -1.1102e-01 +1.2406e+00 +1.7914e+00 -1.0448e+00 -1.3256e+00 +4.8798e+00
218 +1.146047011e+06 +1.146047011e+06 +1.145992071e+06 +1.145992071e+06 +1.8858e+00 +3.0080e-01 -1.4462e+00 +2.3644e+00 +4.2786e+00 +5.0637e+00 +5.8733e-01 +3.4574e+00 -4.1032e+00 -1.6320e+00 -3.4516e+00 -1.1998e+00 -4.6538e+00 -4.8726e+00 -3.0371e+00 +2.8231e-01 -1.7795e+00 +4.2536e-01 +1.5067e+00 -6.6812e-01
439 +7.570739347e+05 +7.570739347e+05 +7.570189947e+05 +7.570189947e+05 +3.5483e+00 -5.8400e-01 -1.5951e+00 +1.3109e+00 -1.8632e-01 +4.0366e+00 +3.6470e+00 +2.9822e+00 -3.6524e+00 +3.4291e+00 -3.7904e+00 +4.3352e+00 +1.2735e+00 +2.6427e+00 -2.2067e+00 +1.3611e+00 +3.3482e+00 +4.4258e+00 +7.7652e-01 +4.1482e+00
2411 +5.365345979e+05 +5.365345979e+05 +5.364796579e+05 +5.364796579e+05 -7.8185e-01 -1.2666e+00 -2.3625e+00 +1.4102e+00 +8.1071e+00 +2.7140e+00 +1.6485e+00 +2.8328e+00 -3.1984e+00 -1.0024e+00 -3.5195e+00 +4.1048e+00 -1.6046e+00 -9.9110e-01 -4.6930e+00 +1.7557e+00 +4.1628e+00 -4.7744e+00 -1.1327e+00 +3.6868e+00
2459 +3.260826309e+05 +3.260826309e+05 +3.260276909e+05 +3.260276909e+05 -2.2114e+00 -1.4342e-01 -2.3306e+00 +1.6918e+00 +5.3241e+00 +5.6816e+00 -1.1114e-02 +2.0032e+00 -1.6606e+00 -2.2481e+00 -1.4084e-02 +1.3351e+00 +9.9742e-01 -2.7140e+00 -1.5504e+00 +3.6154e+00 +2.1885e+00 -3.6887e-01 +9.8069e-01 -5.4906e-01
3259 +2.227207608e+05 +2.227207608e+05 +2.226658208e+05 +2.226658208e+05 -2.2058e-01 -1.4456e+00 -2.3306e+00 +3.2106e-01 +3.1730e+00 +5.6816e+00 -1.1114e-02 +2.0032e+00 -1.7624e+00 -2.2481e+00 -1.4084e-02 +1.3351e+00 -6.3383e-02 -2.7140e+00 -1.5504e+00 +9.9239e-01 +2.1885e+00 -3.6887e-01 -2.0343e+00 +4.3321e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.315125516e+07 +3.315125516e+07 +3.315131429e+07 +3.315131429e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.427714921e+07 +1.427714921e+07 +1.427720834e+07 +1.427720834e+07 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
9 +7.470551881e+06 +7.470551881e+06 +7.470611011e+06 +7.470611011e+06 +2.8025e+00 -1.1026e+00 -2.5831e+00 -9.6088e-01 -4.0355e+00 -3.6803e+00 +4.4205e+00 +4.5613e+00 +7.5209e-01 -4.4022e+00 -2.6522e+00 -1.4684e+00 +3.2119e+00 -4.8460e+00 -4.5698e+00 -3.3101e+00 +1.4912e+00 +2.3172e+00 +1.4775e+00 -4.9076e-01
10 +4.839027534e+06 +4.839027534e+06 +4.839086664e+06 +4.839086664e+06 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
53 +3.543676154e+06 +3.543676154e+06 +3.543735284e+06 +3.543735284e+06 -4.1448e+00 -2.9901e+00 +1.8949e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 +1.7900e+00 +7.8525e-01 -2.6272e+00 -2.0453e+00 +4.1763e+00 -5.2113e+00 +2.1136e-01 -7.4182e-01 -1.1102e-01 +1.2406e+00 -1.1681e+00 +2.5210e+00 -1.3256e+00 +4.8798e+00
59 +2.375903787e+06 +2.375903787e+06 +2.375962917e+06 +2.375962917e+06 -4.6740e+00 -4.5538e+00 -4.5714e+00 +2.4833e+00 +4.5561e+00 -5.6286e-01 -3.9274e-01 +4.8164e+00 -3.4360e+00 -3.0879e+00 +2.7493e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 +8.9507e-01 +1.7038e+00 -1.1538e+00 -2.1138e+00
132 +9.838908372e+05 +9.838908372e+05 +9.839499672e+05 +9.839499672e+05 -1.2217e+00 -2.5202e+00 -6.9793e-01 -1.0806e+00 +4.0488e+00 +4.7975e+00 -6.1130e-01 +1.5824e+00 -2.4194e+00 -3.8064e+00 +9.4896e-01 -2.3779e+00 -2.0642e-01 +2.1122e+00 -2.7825e+00 -2.5361e+00 +3.4891e+00 -1.8122e+00 -5.9758e-01 -2.6111e-01
574 +6.290789866e+05 +6.290789866e+05 +6.291381166e+05 +6.291381166e+05 +4.3466e-01 +1.1210e+00 +5.7580e-01 -1.8758e+00 -2.4437e+00 -1.8733e+00 -2.7028e+00 +2.8031e+00 +9.4784e-01 -1.3461e+00 +2.1716e+00 -1.4286e+00 +2.3253e+00 -4.1188e+00 +1.3649e+00 -7.1576e-01 +2.0734e+00 +5.3960e+00 -2.0770e+00 +5.7052e-01
