% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.676021823e+03 +2.676021823e+03 +2.705991823e+03 +2.705991823e+03 +1.7290e+00 +1.0383e+00 -3.6086e+00 -2.7181e+00 +4.3985e-01 -6.7704e-02 +2.6942e+00 -1.1431e+00 -4.4399e+00 -2.5356e+00 +3.6543e+00 -1.2124e+00 -9.0246e-01 -2.0040e+00 -1.5392e+00 -3.2893e+00 -2.5203e+00 +3.4808e+00 -4.0165e+00 +2.7674e+00
34 +2.380772337e+03 +2.380772337e+03 +2.410742337e+03 +2.410742337e+03 +2.7375e+00 +5.5694e-01 -4.0454e+00 -4.4186e+00 -3.6723e+00 +2.5494e+00 -4.0885e+00 -2.7899e+00 +3.8035e+00 +4.7797e+00 +2.5245e+00 -4.4700e+00 +4.1478e+00 +4.7909e+00 -1.3582e+00 +7.7833e-01 -2.5043e+00 -4.7114e+00 -2.9377e-01 -4.9650e+00
3771 +1.468116934e+03 +1.468116934e+03 +1.498086934e+03 +1.498086934e+03 +9.6124e-01 +1.8091e+00 -4.0415e+00 -4.5378e+00 +1.0922e+00 +4.2609e+00 -8.6323e-02 +6.2332e-02 +4.0656e+00 -3.5066e+00 +4.6635e+00 -1.5861e+00 +3.7995e+00 +1.1431e+00 -1.6933e-01 +3.4420e+00 -1.6799e+00 -1.8537e+00 +2.3266e+00 -9.0097e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.233331805e+03 +4.233331805e+03 +4.181621805e+03 +4.181621805e+03 -3.7371e+00 +1.9023e+00 -4.4311e-01 +2.0697e+00 +5.9516e-01 +5.5665e-01 +2.7412e+00 -1.4452e+00 -4.8654e-01 +4.4183e+00 -5.1607e-01 +3.7343e-01 +4.9563e+00 +4.9770e+00 +2.8142e+00 +2.0515e+00 +2.1597e+00 +4.7678e-01 -2.3181e+00 +4.8439e+00
2 +3.341376963e+03 +3.341376963e+03 +3.289666963e+03 +3.289666963e+03 -5.6874e-01 -4.1799e+00 +1.7619e+00 -1.3802e+00 -3.3115e+00 -6.1805e-01 +2.7431e+00 +6.6316e-01 +3.7200e+00 -7.5589e-01 +2.1922e+00 +9.3602e-01 -3.8522e+00 -2.8440e+00 -1.2995e+00 -2.8263e+00 +3.7780e-01 -1.7934e+00 +1.7194e+00 +3.6291e+00
28 +2.103785341e+03 +2.103785341e+03 +2.052075341e+03 +2.052075341e+03 -2.7063e+00 -1.3676e-01 -2.8379e+00 -4.8247e+00 -4.7149e-01 -2.1324e+00 -2.8557e+00 +1.5601e+00 -1.5241e+00 +6.6336e-01 +2.7291e+00 +5.9173e-01 -3.4727e+00 +3.7715e+00 -2.1768e+00 +2.9387e+00 -3.4450e+00 +1.5106e+00 +1.8807e+00 -2.2214e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.621271763e+03 +3.621271763e+03 +3.341321763e+03 +3.341321763e+03 +4.5213e+00 -4.8200e+00 +1.1864e+00 -3.6117e+00 -2.7282e-01 -1.1338e+00 +2.7111e+00 +3.4138e+00 -1.7653e+00 +2.6585e+00 +1.9240e+00 +2.5719e+00 -3.4635e+00 -2.1852e+00 -2.7543e+00 -4.8880e+00 -1.5448e+00 +1.1089e+00 -3.5802e+00 +2.9503e+00
4 +2.069193842e+03 +2.069193842e+03 +1.789243842e+03 +1.789243842e+03 +2.1696e+00 +1.4953e+00 +1.7905e+00 -3.7556e-01 -3.2027e+00 +1.2381e+00 +1.5512e+00 +4.1807e-01 +6.7712e-01 -2.9538e+00 -2.5689e+00 +3.6617e-01 -2.9990e+00 +3.7529e-02 +1.5728e-01 -2.1579e-01 -2.4489e-01 +2.2745e+00 -4.6953e-01 +3.0795e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.254773811e+03 +3.254773811e+03 +4.186763811e+03 +4.186763811e+03 -2.4960e+00 +2.5727e+00 +5.2310e-01 -1.6423e+00 -1.8302e+00 -3.4299e+00 -2.0127e+00 +3.8077e+00 +1.9722e+00 +3.5107e+00 +1.1829e+00 +2.3288e-01 -2.7185e+00 +3.1580e+00 +3.7702e+00 -4.3197e+00 -3.7285e+00 +1.2797e-01 -4.2133e+00 -3.6263e-01
6 +2.379254710e+03 +2.379254710e+03 +3.311244710e+03 +3.311244710e+03 +1.3357e+00 +4.9083e+00 +2.6707e+00 -4.5632e+00 +1.7040e+00 +1.5383e+00 -1.1624e-01 -3.2777e+00 +4.1241e-01 -4.9901e+00 -2.9508e+00 -3.2651e+00 +3.3826e+00 -4.3421e+00 +4.7862e+00 +2.2497e+00 -9.8767e-01 -2.5045e+00 +4.2767e+00 -7.9699e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.174729515e+03 +3.174729515e+03 +3.288039515e+03 +3.288039515e+03 +6.0328e-01 +3.9395e+00 +3.9470e+00 +3.1661e+00 -1.5377e+00 +9.6377e-01 -4.2354e+00 +1.2607e+00 +6.8484e-01 -2.2874e-01 -4.9768e+00 -4.4740e+00 -4.2908e+00 +2.9308e+00 -4.7024e+00 +4.8614e+00 -2.9875e+00 -4.9349e+00 +3.1184e-01 -2.5306e+00
46 +2.469541498e+03 +2.469541498e+03 +2.582851498e+03 +2.582851498e+03 +3.0771e+00 +1.5817e+00 -1.5814e+00 -1.7510e+00 +3.7366e+00 -3.2766e+00 +4.9844e+00 -4.7208e+00 +4.1276e+00 -2.7268e+00 +1.6944e+00 +4.5602e+00 +2.9941e+00 +3.4037e+00 +4.8958e-01 +3.5716e+00 +3.7141e+00 +3.4656e-01 -1.3840e+00 -3.8693e+00
1855 +1.217543835e+03 +1.217543835e+03 +1.330853835e+03 +1.330853835e+03 +4.5588e+00 +4.5938e+00 +4.2045e-01 +1.6547e-01 +4.2623e+00 -2.3975e-01 -2.8976e+00 -2.0986e+00 +4.7382e+00 +2.7310e+00 +2.8818e+00 +3.5327e+00 -4.7456e+00 -1.6609e+00 -2.2883e+00 +2.2308e+00 +2.4931e+00 +2.6628e+00 +1.4789e-01 -1.4310e+00
% function evaluation | noise-free fitness - Fopt (-3.000200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.363464884e+03 +3.363464884e+03 +3.063444884e+03 +3.063444884e+03 +1.4819e+00 -4.5067e+00 +4.3526e-01 +4.9068e+00 -3.8681e+00 +1.2667e+00 -4.1221e+00 +1.4601e+00 -3.2135e+00 +1.8721e+00 -2.6591e+00 -4.5310e+00 -2.9756e+00 +1.8511e+00 +2.5246e+00 -2.4769e+00 +1.1190e+00 +3.6080e+00 +5.8557e-01 -1.1754e+00
10 +2.142807971e+03 +2.142807971e+03 +1.842787971e+03 +1.842787971e+03 +3.7111e+00 +3.2296e+00 -3.0891e+00 -7.9792e-01 -4.0764e+00 -2.1449e+00 +1.7817e+00 -4.7801e+00 +3.0927e+00 +3.3158e-01 -3.9255e+00 +1.0963e+00 +3.7244e+00 -3.7475e+00 -1.3998e-01 -2.3188e+00 +2.3596e+00 +1.0293e+00 -1.0890e+00 -2.4238e+00
643 +1.540558488e+03 +1.540558488e+03 +1.240538488e+03 +1.240538488e+03 -4.4314e+00 +1.5299e+00 -1.3245e+00 -4.9334e+00 -4.5765e+00 -2.3048e+00 +1.6978e+00 -4.5863e-01 -6.3953e-01 -1.8931e+00 -2.0628e+00 +1.6599e+00 +2.0334e+00 -2.7901e+00 -2.8972e+00 +4.0123e+00 +1.9293e+00 -2.6415e+00 -3.5176e+00 -2.0013e+00
