% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.449764708e+01 +7.449764708e+01 +5.755764708e+01 +5.755764708e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
75 +6.101935431e+01 +6.101935431e+01 +4.407935431e+01 +4.407935431e+01 +4.5163e+00 +4.2484e-01 +2.0558e-01 +7.2310e-01 +9.0525e-01 -3.8569e+00 +4.7871e-01 -3.8602e+00 -8.2256e-01 -2.8776e+00
90 +3.718787739e+01 +3.718787739e+01 +2.024787739e+01 +2.024787739e+01 +3.9961e+00 +2.6505e+00 -2.8175e+00 +3.7766e+00 +4.3401e+00 -4.6555e+00 +6.8824e-01 -3.0609e-01 +3.2039e+00 -1.6288e+00
255 +2.124846879e+01 +2.124846879e+01 +4.308468785e+00 +4.308468785e+00 +3.8570e+00 +6.4488e-01 -8.2816e-01 -1.4341e-01 +1.4098e+00 -3.1231e+00 +1.6083e+00 -4.8807e+00 -1.4350e+00 +5.2171e-01
668 +8.473487488e+00 +8.473487488e+00 -8.466512512e+00 -8.466512512e+00 +3.4176e+00 +2.4460e+00 -2.6911e+00 +2.0282e+00 +1.6888e+00 -2.4560e+00 +3.4287e+00 -2.3678e+00 +3.3930e-01 -1.7987e+00
1177 +5.359019739e+00 +5.359019739e+00 -1.158098026e+01 -1.158098026e+01 +3.3341e+00 +2.2372e+00 -1.9250e+00 +1.0712e+00 +1.2997e+00 -2.3045e+00 +3.2174e+00 -1.6864e+00 +1.8424e-01 -2.1903e+00
1734 +3.819805243e+00 +3.819805243e+00 -1.312019476e+01 -1.312019476e+01 +3.2373e+00 +2.4392e+00 -1.3904e+00 +1.7107e+00 +1.6648e+00 -2.2939e+00 +3.7942e+00 -1.9443e+00 +1.4821e-01 -2.2559e+00
2924 +2.214400611e+00 +2.214400611e+00 -1.472559939e+01 -1.472559939e+01 +3.3845e+00 +2.4244e+00 -1.8519e+00 +1.6829e+00 +1.3956e+00 -2.4407e+00 +3.2534e+00 -2.3303e+00 +1.0076e-02 -2.2501e+00
3904 +1.074881994e+00 +1.074881994e+00 -1.586511801e+01 -1.586511801e+01 +3.6688e+00 +2.5400e+00 -1.5945e+00 +1.5013e+00 +1.3938e+00 -1.9670e+00 +3.6027e+00 -2.3607e+00 -2.6503e-01 -1.9268e+00
4232 +7.996173020e-01 +7.996173020e-01 -1.614038270e+01 -1.614038270e+01 +3.6296e+00 +2.5071e+00 -1.5807e+00 +1.5030e+00 +1.3969e+00 -1.9556e+00 +3.3645e+00 -2.4715e+00 -2.6115e-01 -1.9035e+00
4664 +6.122955899e-01 +6.122955899e-01 -1.632770441e+01 -1.632770441e+01 +3.5851e+00 +2.5400e+00 -1.4091e+00 +1.5013e+00 +1.2897e+00 -1.9670e+00 +3.5011e+00 -2.3345e+00 -2.6503e-01 -1.9268e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.480826393e+02 +1.480826393e+02 +1.668926393e+02 +1.668926393e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
6 +9.985358237e+01 +9.985358237e+01 +1.186635824e+02 +1.186635824e+02 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
9 +3.742658239e+01 +3.742658239e+01 +5.623658239e+01 +5.623658239e+01 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01
174 +2.043015796e+01 +2.043015796e+01 +3.924015796e+01 +3.924015796e+01 +4.6442e+00 +4.1065e+00 +1.0962e+00 +1.4256e-01 -1.9231e+00 -1.8363e+00 -6.4703e-01 +2.2533e+00 -1.1921e+00 +5.6010e-01
388 +1.510679735e+01 +1.510679735e+01 +3.391679735e+01 +3.391679735e+01 +8.5928e-01 +9.5745e-01 +2.6104e+00 -2.3835e-01 +2.2560e+00 -1.3605e+00 +1.5664e+00 -3.2667e+00 +3.9880e-01 +2.9258e+00
855 +8.655987393e+00 +8.655987393e+00 +2.746598739e+01 +2.746598739e+01 +1.4210e+00 +2.0315e+00 +7.2509e-01 +7.8643e-01 +2.7179e+00 -3.0988e+00 -4.0243e-01 +6.8001e-02 -2.8921e-01 +3.3117e+00
1751 +5.201700106e+00 +5.201700106e+00 +2.401170011e+01 +2.401170011e+01 +1.1564e+00 +2.0605e+00 +1.0565e+00 +6.2227e-01 +2.4623e+00 -2.3714e+00 -1.6168e+00 +2.3284e+00 -8.3946e-01 +1.6077e+00
2810 +3.455242884e+00 +3.455242884e+00 +2.226524288e+01 +2.226524288e+01 +1.3212e+00 +2.7707e+00 +4.5899e-02 +6.7502e-01 +1.8144e+00 -2.6793e+00 -8.8508e-01 +1.9481e+00 -8.8683e-01 +2.6934e+00
2966 +2.368507276e+00 +2.368507276e+00 +2.117850728e+01 +2.117850728e+01 +1.4065e+00 +2.7576e+00 +3.2895e-01 +5.8961e-01 +2.0089e+00 -2.7133e+00 -7.4242e-01 +1.4646e+00 -7.8790e-01 +2.2853e+00
4057 +1.471224363e+00 +1.471224363e+00 +2.028122436e+01 +2.028122436e+01 +1.4936e+00 +2.9307e+00 +5.2727e-01 +5.7570e-01 +1.9256e+00 -3.0944e+00 -5.4714e-01 +1.5153e+00 -8.9823e-01 +2.1488e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.311962129e+02 +6.311962129e+02 +9.043462129e+02 +9.043462129e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
2 +5.432123143e+01 +5.432123143e+01 +3.274712314e+02 +3.274712314e+02 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
9 +3.113685929e+01 +3.113685929e+01 +3.042868593e+02 +3.042868593e+02 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01
213 +1.627973140e+01 +1.627973140e+01 +2.894297314e+02 +2.894297314e+02 -4.5371e+00 +4.6190e+00 -5.6090e-01 +2.7491e+00 +8.2014e-01 -3.9973e+00 -2.9387e+00 -8.5143e-02 -2.4013e+00 +3.0007e+00
459 +1.423311098e+01 +1.423311098e+01 +2.873831110e+02 +2.873831110e+02 -3.9016e+00 +3.4725e+00 -1.4979e+00 +2.4639e+00 -3.5994e-01 -3.2784e+00 +9.6999e-01 -1.8804e+00 -1.9781e+00 +3.7121e+00
741 +8.457943214e+00 +8.457943214e+00 +2.816079432e+02 +2.816079432e+02 -3.4296e+00 +3.4189e+00 -2.4279e-01 +2.9060e+00 +2.3795e+00 -4.0261e+00 -1.1045e+00 -2.6637e+00 -2.7141e+00 +3.1687e+00
917 +5.210025126e+00 +5.210025126e+00 +2.783600251e+02 +2.783600251e+02 -3.8596e+00 +3.2579e+00 -4.1294e-01 +3.0526e+00 +1.3277e+00 -4.4153e+00 -5.3725e-01 -1.6965e+00 -2.4060e+00 +3.8999e+00
